F_UserName,User_nIdx,F_Comment,Label,TextLen
Alyssa的糖果,2148,好吧，我措辞不当，我意思是看pv感觉玩法像龙之谷，我自己转发抽奖就说有龙之谷加塞尔达的感觉的，没说一点不像，其实有些人说游泳动作啥的，我觉得游泳动作都做的像只狼一样也太鬼畜了[允悲],5.0,91
Alyssa的糖果,2148,你们可以去看见龙之谷的黑龙，建模都是有点像的,5.0,22
Alyssa的糖果,2148,不好意思，看错了，我去找点龙之谷的看看,5.0,19
Alyssa的糖果,2148,确实，因为游戏还没出来，这个pv做成这样米哈游是否有心未可知，不过我是真的觉得很像龙之谷，因为想做成塞尔达那样到底多难，玩过塞尔达的玩家心里应该知道,5.0,74
Alyssa的糖果,2148,塞尔达属性元素互动是用武器之类的达成，这个我没看错应该是技能之类的，你们可以去看下龙之谷，可惜龙之谷一个过气老游戏没人知道[允悲],5.0,65
Alyssa的糖果,2148,你觉得战斗，游戏玩法不一样叫一样吗，看样子没有林克时间和一些特殊玩法的样子[思考],5.0,41
Alyssa的糖果,2148,米哈游要能抄成这个，他可厉害坏了[微笑],5.0,20
Alyssa的糖果,2148,是的，塞尔达我觉得封神的原因绝对是他的玩法，我永远都记得自己第一次玩塞尔达乱爬探索遇到了第一个人马时候被高射的雷箭打死的时候，这种随机自由的探索是别的游戏学不来的,5.0,81
Alyssa的糖果,2148,我没说不可以啊，表达自己的看法罢了，我只是看不惯云玩家跟风罢了，我也没说不抄，只是觉的核心玩法像龙之谷，没问题吧？,5.0,57
Alyssa的糖果,2148,没有维护抄袭，只是觉得更像龙之谷懂了吗？,5.0,20
Alyssa的糖果,2148,我只是觉得云玩家太多，我觉得玩过塞尔达的都会觉得核心玩法不一样的，倒是没想到也有些塞尔达玩家有不同的看法，不否认有些抄袭地方，但是本质不是一样的东西，塞尔达对我来说完全是一种全新的游戏体验，而这个游戏只是普通的RPG网游罢了,5.0,112
Alyssa的糖果,2148,你也不赖,5.0,4
Alyssa的糖果,2148,你非要说剧情抄，塞尔达解放四神兽救公主，历来剧情，哪里抄？,5.0,29
Alyssa的糖果,2148,一个动作游戏，你说看战斗动作还是跑步动作？我说动作像龙之谷不行吗？哪里像塞尔达？,5.0,40
Alyssa的糖果,2148,这点看不出什么剧情，而且这是个网游，会不会只有四个boss我我觉得应该不止，伞飞我没看，我只看到头发，而且在空中似乎可以加速的样子,5.0,65
Alyssa的糖果,2148,歌的核心就是词和曲，当然不能抄，塞尔达的核心难道不是玩法了吗,5.0,30
Alyssa的糖果,2148,动漫里面这种视角好多的，日式视角，瞭望点啊，你们都不看动漫的吗？,5.0,32
Alyssa的糖果,2148,终于有个明白人了，塞尔达如果能抄的了模式那就不是塞尔达了[鼓掌],5.0,32
Alyssa的糖果,2148,那随便喽，反正我觉得塞尔达还真没人能抄的了[摊手]，我倒是很希望这游戏能成为我龙之谷之后的一个期待罢了,5.0,51
Alyssa的糖果,2148,游戏模式根本都不一样，抄不抄那得看老任觉不觉得抄了，说抄袭还不如去看看某场的捉妖游戏呢,5.0,43
Alyssa的糖果,2148,如果你觉得，你这300个小时塞尔达就只值射箭，游泳，攀爬，那我也无话可说，120个神庙的设计，全自由的探索，还有时停之类的，塞尔达的物理引擎都被你吞了吧,5.0,76
Alyssa的糖果,2148,那些游泳什么动作我就不说了，这种想原创也很难，但是你射箭怕不是没玩过龙之谷，建议你去看看龙之谷技能视频再说吧，塞尔达也只有不同的箭有特殊效果，而从这段视频看来，射箭只是龙之谷那种技能效果罢了,5.0,95
Alyssa的糖果,2148,说洗地的你玩过塞尔达？不要贬低塞尔达了好吗？,5.0,22
花花花花花楹,1540,好像有点搞头不过这画风。。。。,5.0,15
折来,807,真不嫌丢人啊,5.0,6
饼玉玉,353,   去b站看看塞尔达旷野之息pv就明白了  这个pv都是抄的哦[太开心],5.0,37
Aki是乌龟,1685,我也是真的佛了，要抄换个其他的抄不行吗？任天堂把IP看的比命都重，好自为之,5.0,37
Aki是乌龟,1685,我叼你妈的，塞尔达游戏界天花板，你们是个什么东西？[疑问],5.0,29
Aki是乌龟,1685,建议买一个ns，然后选择购买塞尔达，就可以提前玩到原神了，还不用担心流量，超棒呢[太开心],5.0,45
Aki是乌龟,1685,你这可把爷整乐了，求求你了，一定要玩，不玩任天堂就倒闭了，塞尔达就不出续作了，我给您磕头了，求求你一定要玩啊！,5.0,55
木木枭枭子,1676,……不要这么明显吧,5.0,9
天意如此Eling,183,很多地方几乎是照原画抄了吧[费解],5.0,17
明日方舟鸿雪,1569,抄袭必死哦[太开心],5.0,10
_思琪姐姐,333,脸都不要了嘛？？？？[费解][费解][费解][费解],5.0,26
任天堂宇宙第一,2548,网易抄完 米游抄,5.0,8
此境之外,2011,塞尔达之原神,5.0,6
盐渍噜,369,呃，塞尔达既视感…,5.0,9
筒子超级超级大GE,1166,送台ns呗[嘻嘻][嘻嘻],5.0,13
drizzle在等不高兴,507,pv都要照着抄？贵公司真牛,5.0,13
阿嗣阿四-,761,...真当我没玩过塞尔达？？？,5.0,15
月司元,192,真的不是抄袭塞尔达吗？！！[怒],5.0,16
我们没文化的人就是这样的,195,呕吐玩意,5.0,4
回收不明白小羊,514,任天堂诉讼函了解一下[嘻嘻],5.0,14
Candy嬌是熊孩子,334,你们要脸吗？,5.0,6
天才勇者爱吃麦乐鸡块,1272,美术设计、PV镜头完全copy要不要脸[疑问],5.0,23
VickyCuzQ,1701,恶心[恶心]！,5.0,7
水煮油炸小龙虾,1655,这个月能不能脱非呢,5.0,9
车里雅宾斯克研究所官方,2161,安卓的没人权！！！！,5.0,10
北斗to南,1543,太爽了吧，能不用动脑子只抄抄游戏就能有一群憨憨买账还帮我洗地，谁要去做原创[太开心][太开心][太开心][给力][给力],5.0,60
抱紧我的憨,1979,期待一下,5.0,4
沐_Muuuu,1729,简直塞尔达了[费解],5.0,10
NS尼娅,2555,呕，你为什么不拿骗的钱给你们公司每人做一副棺材？,5.0,24
动森Bot河蟹君,2628,有点意思[喵喵],5.0,8
话唠专用矫正器,63,抄我最喜欢的旷野之息，真JB贱。老子眼睛一定会睁大了看你们什么时候死！,5.0,35
话唠专用矫正器,63,不止游泳，攀爬和滑翔翼，草地燃烧气流都一模一样。没看错的话有个带小狐狸的镜头也是全部一样！,5.0,45
TrevorLink,1780,崩坏4昆特牌2020年推出，阵营的名字我都给你想好了[可爱],5.0,30
滴狸狸哒啦啦啦,1206,都这样了一等奖好歹送个ns啊[二哈],5.0,18
M_Flamenco,179,PV直接抄可还行,5.0,8
小玖玖玖丶,2407,我不要别的  我要测试资格,5.0,13
也曾歌笑不出来,1132,为什么不送塞尔达啊，我一直想要，还没买,5.0,19
雨色空烟_QAQ,1137,这既视感……,5.0,6
chlanan,2261,卧槽那个放箭的镜头跟pv3演示炸弹箭的镜头一毛一样,5.0,25
DDDDDlno,186,边抄边加了很多新的，光看pv还是很舒服的。希望能讲好自己的故事。,5.0,32
DDDDDlno,186,对，有相似也有差异。可能是内行（游戏制作）看门道，外行看热闹。所以大部分玩家肯定只着眼于抄袭。如果是时间付费的网游的话，我还是可以接受的，mmorpg。不过这游戏现在看上去应该只是单机，期待下,5.0,96
DDDDDlno,186,可以把背景图叠起来看看具体是抄了多少，抄是肯定抄的，没人否认。角色设计我觉得可以,5.0,40
DDDDDlno,186,这句话是真的，游戏代码、美术、音乐、文字等元素，按百分比定义抄袭，风格和玩法还真很难说。优秀的模板有很多，国内游戏还难以原创出优秀的模板。但这pv本塞尔达玩家看得很舒服，你知道我喜欢这种风格玩法，还加入了创新比如可操作的不同角色。还是希望这个游戏能讲出个好故事,5.0,130
HeyyHowYouDoing,1256,这个龙和阿凡达里那个好像啊。。。错觉吗,5.0,19
阿钛锅,2377,动动脑子原创不好吗[费解]等老任律师函吧 抄袭出来的丑shi[嘻嘻],5.0,34
DoctorRab,17,不抄袭会死不？,5.0,7
_暴躁的小喇叭,1087,看看我！！！Pr4  pro,5.0,14
不如问问万能的狗策吧,1129,行，你和一起来捉妖我都不知道哪个更丢人一些[嘻嘻],5.0,25
非常不靠谱的翎,990,火焰效果不要太像,5.0,8
云玩家本本子,985,这不是日常吗[允悲]手游有原创的？不过真能抄得好的话，也算是谢天谢地了[允悲]总比有些人抄了作业还抄错，甚至不小心把人名字也给抄来，还非说是自己做的要好一点[二哈],5.0,82
NintendoSwitch俱乐部,2209,塞尔达天下第一[挖鼻]原神天下第二？,5.0,18
三森的泰国料理,1771,说塞●达的真香预订。,5.0,10
星辰繁音,629,官网预约不了,5.0,6
KAFCI,2523,终于等到你了,5.0,6
假装路过灬暗中观察,2307,假装路过  ,5.0,6
假装路过灬暗中观察,2307,假装路过,5.0,4
音无妍羽,1112,塞尔达终于上ps4了[doge],5.0,16
大法师预备役,1157,这就是传说中用旷野之息引擎做的新塞尔达？,5.0,20
纆隽,1386,黄头发到底是男还是女[跪了],5.0,14
小猫咪呜呜_,1654,啊啊啊啊锤爆想玩！！！,5.0,11
耿鬼最可爱,684,你们这一模一样连脸都不要了吗？甚至音乐和高潮部分简直就是照抄[摊手],5.0,34
ArraySdream,664,求求你抽我这个米卫兵吧！,5.0,12
不想吃刀子了,253,期待一波 希望能玩到测试版,5.0,13
世界_不是平的,1163,碧蓝幻想link在白金被腰斩后的精神续作吗？好期待啊。,5.0,27
冇鱼丸有鱼蛋,643,喜欢这类型！等不及了[二哈],5.0,14
小小小小小雨_,106,抄袭要脸么,5.0,5
冬了个大逝,2529,你忽悠新作！支持！,5.0,9
糖丸-lioy,2689,原班人马来配音了吗？,5.0,10
哈罗椰只,1168,从去年第一话漫画上线开始就在关注，崩坏二一年，崩坏三从3测玩到现在，米哈游你要继续给力啊！原神我吹爆,5.0,50
哈罗椰只,1168,转发抽奖  原神我来了！！！,5.0,14
洛洛洛Sevilos,394,这个画风，我有点想玩兄弟,5.0,12
小昭cxz,426,leileleile吹爆吹爆,5.0,14
赈早见幻灵,1245,正太！！！,5.0,5
拉文克劳第一帅猹,1128,我的天，玩过塞尔达的都看得出来好吗，攀爬，游泳，战斗机制不是抄袭是什么，你们公司也真的好意思，把人家塞尔达风神兽改个风魔龙你好意思，你有什么脸上的swich，你侮辱我们塞尔达玩家么,5.0,90
伊卡洛斯-天空女神,2338,塞尔达万物起源？ 原神抄袭？法律不行？那好就以那些网络大法官们的标准来看塞尔达 塞尔达”抄袭”的对象之多令人发指，迷官冒险”抄袭”(1974年的龙与地下城)，HP值”抄袭”(1974年 的龙与地下城)，开箱宝物”抄袭”(1996年的暗黑破坏神)，解 宽“抄袭”(1970年 的益智游戏),5.0,143
伊卡洛斯-天空女神,2338,射 箭”抄袭”(1993年的德军总部3D)，做菜”抄袭”(2003年的洛奇)，物理爬墙”抄袭”(1987年的波斯王子)，滑行飞行”抄袭”(2002年的完美端游2001年的飞飞)，地牢副本定义”抄袭”(1999年的无尽的任务)，无缝地图“抄袭”(19989年 的 lineage系列)，高自由度抄袭(1997年的网络创世纪),5.0,161
云夜悠长,2677,太君你的头像没了555 太君你家乡的母亲被送入焚尸炉了555 太君你美丽的妻子被ntr了现在跟黄毛正爱的死去活来的555 太君快回家吧，带力本帝国离不开你555 [哈哈],5.0,85
云夜悠长,2677,哈哈哈哈哈哈哈，装逼谁不会呀，扯个外星人就是高端数码粉嗷，牛逼牛逼[哈哈],5.0,37
云夜悠长,2677,太君宁说的太对了，我要为宁送上大大的举报,5.0,20
云夜悠长,2677,555传说sama，故乡的sakura开了，宁不回去看看嘛？,5.0,30
云夜悠长,2677,亲，没有凉哦，这边建议您跳进北冰洋里感受一下凉凉哦,5.0,25
云夜悠长,2677,唉，不跟哈批对线了，也是没意思，反正对喷又没结果，最强法务部也不出手，这两边对骂也就给咱原神加热度，工具人我是不想当了 但是原神绝对不会凉，欢迎你随时at我,5.0,78
云夜悠长,2677,呵呵，宁就是牧马场？一天死一头马都不足惜,5.0,20
云夜悠长,2677,亲亲，我这边不养马哦，请问您是从温暖的草原上来的嘛？家里居然有那么多马，你还每死一头都给他们做坟，我真的好羡慕你哦[doge],5.0,63
云夜悠长,2677,[喵喵]咳咳 原神&塞尔达 王牌战士&守望先锋 王者荣耀&英雄联盟&Dota 冤冤相报何时了[喵喵],5.0,50
云夜悠长,2677,亲亲，这边建议您直接举报原神哦，光和米哈游玩家对线是没有结果滴,5.0,31
云夜悠长,2677,行了，咱就不用当工具人了，等原神公测/被告的时候再说吧,5.0,27
云夜悠长,2677,亲亲，请问您是不把我王牌战士放在眼里么？人家虽然只是个新生儿，但也继承了tx爸爸伟大的抄袭基因呢,5.0,48
云夜悠长,2677,你不是一个人,5.0,6
云夜悠长,2677,不说了，我光明的王者荣耀才上到星耀四呢,5.0,19
云夜悠长,2677,微博人手ns人均塞尔达玩家？版权卫士搞快点[嘻嘻],5.0,25
云夜悠长,2677,还是让任天堂法务部来决定这到底是不是抄袭吧，不然两家粉丝疯狂线上撕逼也撕不出什么道道来，还不如默默恰瓜。我对之前的口嗨表示道歉。 不过原神在cj展上已经直接和塞尔达面对面硬刚了...应该没什么大不了吧？（小声BB）,5.0,107
云夜悠长,2677,就事论事，别乱扩散话题，游戏鄙视链顶到你的G点了？呵呵,5.0,27
云夜悠长,2677,有一说一，塞尔达那画质明显更粗糙好吧,5.0,18
云夜悠长,2677,你们所谓实锤的pv剪辑我可是看过不少,5.0,18
云夜悠长,2677,咦？,5.0,2
云夜悠长,2677,嗯没错，由米哈游开启的中国原创游戏废土时代就此降临！,5.0,26
云夜悠长,2677,姐姐[嘻嘻] sorry啊没看你主页,5.0,18
云夜悠长,2677,大哥[作揖][嘻嘻] 显年轻多好,5.0,16
云夜悠长,2677,明明就是有鼓励你还不认，哎呀你好羞涩啊( ^_^)／摸摸，真是腼腆一孩子呢,5.0,37
云夜悠长,2677,亲亲，感谢您的认可和鼓励呢,5.0,13
云夜悠长,2677,横版-3D战斗-开放世界/galgame（或许？没太关注未定事件簿） 鬼知道米哈游下一步会干嘛，静静期待大伟哥带给我们的惊喜吧！,5.0,64
云夜悠长,2677,而微博是个粪坑[笑而不语],5.0,13
云夜悠长,2677,对不起，我的错,5.0,7
云夜悠长,2677,今天是中国游戏黑暗时代的第几天来着？（滑稽）,5.0,22
云夜悠长,2677,对不起，这边没有马哦，请问您是从青青草原上来的吗？全家都是马？,5.0,31
云夜悠长,2677,一看，woc这不是龙之谷的神圣天堂么,5.0,18
云夜悠长,2677,woc这都算粗制滥造。。。那某些大厂的换皮游戏岂不是。。。,5.0,29
云夜悠长,2677,[汗]憨憨,5.0,5
云夜悠长,2677,太真实了,5.0,4
云夜悠长,2677,原神太黑暗了，污染了中国游戏界！玩原神不如去玩光明龙族！！,5.0,29
云夜悠长,2677,亲亲，感谢您对我们的肯定，我们米哈游大厂真是感激不尽,5.0,26
云夜悠长,2677,插眼求打脸,5.0,5
云夜悠长,2677,哇，那你好厉害[哈哈],5.0,11
云夜悠长,2677,我龙之谷不要面子的吗？删掉重发，龙之谷放最前面[喵喵],5.0,27
云夜悠长,2677,不用怕，绝对带不动[笑而不语],5.0,15
云夜悠长,2677,国产游戏的废土时代就此降临[笑而不语],5.0,19
死而复生321,2732,请大家理性看待！首先这是抄袭明显的山寨作没啥好洗的。但没技术没资金的时候，不从这些搞起怎么获得发展的机会，坦白来讲，机械制造（别的我不清楚）美国日本德国都曾经山寨过，只是那时候我们还没出生他们就度过那个阶段了。所以前期抄一抄可以忍。 但是，（回复里继续）,5.0,127
你饿了关我屁事,1475,我话放在这，你们这游戏，必崩,5.0,14
麦片脆皮雪糕世界第一好吃,766,我林克一个王族大剑砍死你喔,5.0,13
Angel_of_Death_TaRasha,2649,能做出这样的效果就不能原创一次给国产游戏涨涨脸吗？那个飞行和落地动作都一模一样有必要吗？希望公测的时候能有所改变,5.0,56
M0101J-,1583,滚,5.0,1
曦焕腻,2569,现实中我受同学欺负，受父母指点，受老师辱骂，被社会欺压。但是我一但拿起手机，举起键盘，跟着万千正义人士一起攻击黑暗，靠问候父母的方式还网络世界一片净土，打击不良公司。一起争当“键盘侠”吧！[鼓掌][鼓掌][鼓掌]口区[吐],5.0,111
闻人流葭,1281,好像怪猎的风漂龙[微笑],5.0,12
榎木遥_Enoki_haru,1629,来晚了不知道说些什么，就一句贵公司SL以表尊敬,5.0,23
桃月OuO,605,山寨牛逼！！！！塞尔达传说旷野之息低清重制版dlc出来了是吗,5.0,30
桃月OuO,605,hello，宁玩过塞尔达吗,5.0,13
鸡汁的熊小宝,1146,既然抄都抄了，可以再加个大师球抓皮卡丘吗[doge],5.0,26
柴柴汪_滚去打游戏啊,323,连我这个不玩的都知道你们不要脸了。。。麻烦你们要点脸吧,5.0,27
私设光激推bot,1640,请问贵公司什么时候全家司马[嘻嘻],5.0,17
私设光激推bot,1640,抄不抄在意个锤？？？说这话的那位是不是脑子里进了屎,5.0,25
私设光激推bot,1640,正解,5.0,2
私设光激推bot,1640,抄东西非得一模一样才叫抄是不是？,5.0,16
私设光激推bot,1640,你管我学什么的[嘻嘻]是个人都该懂这个道理,5.0,21
私设光激推bot,1640,很好很好嘛[嘻嘻]听起来像就不算抄袭，你非得一模一样才算抄是不是？,5.0,33
天不再晴朗Lk,804,抄袭又怎样，塞尔达通关了人生感觉好空虚，原神是我唯一的寄托，希望能获得测试资格[泪],5.0,42
天不再晴朗Lk,804,这是手机里n年前存的图片，这么喜欢杠的吗？,5.0,21
天不再晴朗Lk,804,？？？屁还是您老会放啊,5.0,11
ColdAme_凉雨初霁,1330,不其实我真的不明白 别的不说 我也没玩过塞尔达 就单纯发问 为什么爬墙动作也能说是抄袭。。。。？爬墙动作不都就是那样吗。。？还能爬出花来怎么的。。还是说我单手爬墙还在空中空翻挂墙上才算是我自己的爬墙动作啊。？不能你比我先能爬墙你就说我抄你动作吧。。？认真发问,5.0,129
亚希露,1852,我头一次看到连音效都抄的傻逼玩意儿 看了直播才发现还抄了尼尔[吐],5.0,33
亚希露,1852,之前还犹豫入不入ns 你整这波ok下单,5.0,19
绿野丢丢,1193,只想要测试码  奖品可以不要[跪了],5.0,18
董欣洁1226,1448,抄龙之谷？？？？？？？,5.0,11
董欣洁1226,1448,我龙之谷不配拥有姓名吗？？！抄的这么明显,5.0,20
董欣洁1226,1448,我龙之谷没牌面，被各种抄，也没火起来[泪],5.0,21
董欣洁1226,1448,我龙之谷没牌面,5.0,7
老狐的资源库,902,好不容易国内有商业公司有胆子出了个看起来不错哦良心游戏，这都要喷，国内活该没有好游戏。。。米哈游好像一直都是这个风格吧，这渲染非常米哈游啊，崩崩崩出来的时候塞尔达貌似还没出吧？米哈游渲染不说国内，国际二次元渲染标杆好吗？？？不就是色彩饱和度都高，都是满世界草地吗。。,5.0,133
山山不住大山里,1500,555我喜欢米哈游三年了当初崩坏三出的女武神们就一个一个被扒出动作抄袭现在公司已经做大一个季度流水上亿你们还请不起大拿吗球球你们自己想一点新点子吧亲友圈都在骂抄袭我真的好难受[泪],5.0,90
山山不住大山里,1500,但其实有一个很有趣的地方，同样是手游拿来对比或抄袭的话别家都是手游同行，只有在一些退坑回踩或者骂抄袭的高贵主机玩家会拿崩坏三跟主机游戏比。“你在崩坏三氪的x千都能在主机上入手十几个3A游戏，为什么要玩这样喂屎的手游？” 然后这么长时间了我也只见到崩坏三被拿来和主机游戏比……………,5.0,140
土拨鼠酋长国形象大使,1150,国产游戏有大进步了！！！这次抄了个牛逼的！！这说明制作方审美水平有极大提升啊！！可喜可贺！！,5.0,46
土拨鼠酋长国形象大使,1150,哈哈哈[二哈][二哈][二哈][喵喵][喵喵][喵喵],5.0,27
土拨鼠酋长国形象大使,1150,没有 我也挺喜欢玩鬼泣的 但是我是究极塞尔达脑残粉[嘻嘻][嘻嘻],5.0,33
只有红茶可以妈,1821,越看越气 欺负我们中国人太善良？任天堂这种小作坊都可以为所欲为了？！[二哈],5.0,38
只有红茶可以妈,1821,[嘻嘻]这连pv镜头都抄的,5.0,13
