CommentID,CommentTime,RootID,CommentRaw,Comment,CommentLike,CommentReply,UserID,UserName,UserLocation,UserDescription,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,UserFanTitle,VipRank
4386178726141538	,Sun Jun 23 02:59:22 +0800 2019,0,它只要能抄到精髓，那它就一定能火，不为别的，因为塞尔达实在是太优秀了，因为我喜欢塞尔达，所以我一定会喜欢原神，只要不被告倒，那就一定会火起来，类似的例子太多了，人心是冷漠的，没有多少人会为了抄袭而放弃这样一款优秀的游戏，更何况这是在对抄袭已经见怪不怪的中国。,它只要能抄到精髓，那它就一定能火，不为别的，因为塞尔达实在是太优秀了，因为我喜欢塞尔达，所以我一定会喜欢原神，只要不被告倒，那就一定会火起来，类似的例子太多了，人心是冷漠的，没有多少人会为了抄袭而放弃这样一款优秀的游戏，更何况这是在对抄袭已经见怪不怪的中国。,0,1,5670832494	,花南-,其他,,m,0,42,0,False,Null,0
4386178247683646	,Sun Jun 23 02:57:27 +0800 2019,0,如果此游氪金，那我奉劝大家直接入手ns和塞尔达,如果此游氪金，那我奉劝大家直接入手ns和塞尔达,0,0,1590587883	,Goaheadbb,湖南 岳阳,,m,992,751,2286,False,Null,0
4386174774495449	,Sun Jun 23 02:43:40 +0800 2019,0,在？为什么一声不吭，有阴谋？,在？为什么一声不吭，有阴谋？,0,0,5402741580	,palleed,其他,,m,0,28,3,False,Null,0
4386170915550417	,Sun Jun 23 02:28:20 +0800 2019,0,"cf,qq飞车，英雄联盟，我求你们版权意识强的快去喷真的，dota跟联盟这么多年咋不见你们出来主持公道","cf,qq飞车，英雄联盟，我求你们版权意识强的快去喷真的，dota跟联盟这么多年咋不见你们出来主持公道",0,0,6146999306	,又懒又丑还自我感觉良好的死傲娇,其他,,m,1,31,24,False,Null,1
4386163290533465	,Sun Jun 23 01:58:01 +0800 2019,0,这简直就是欺负玩家,这简直就是欺负玩家,0,0,5405466534	,已非意中人,其他,,m,40,336,184,False,Null,0
4386161567424708	,Sun Jun 23 01:51:11 +0800 2019,0,不其实我真的不明白 别的不说 我也没玩过塞尔达 就单纯发问 为什么爬墙动作也能说是抄袭。。。。？爬墙动作不都就是那样吗。。？还能爬出花来怎么的。。还是说我单手爬墙还在空中空翻挂墙上才算是我自己的爬墙动作啊。？不能你比我先能爬墙你就说我抄你动作吧。。？认真发问,不其实我真的不明白 别的不说 我也没玩过塞尔达 就单纯发问 为什么爬墙动作也能说是抄袭。。。。？爬墙动作不都就是那样吗。。？还能爬出花来怎么的。。还是说我单手爬墙还在空中空翻挂墙上才算是我自己的爬墙动作啊。？不能你比我先能爬墙你就说我抄你动作吧。。？认真发问,1,2,5300851277	,ColdAme_凉雨初霁,上海 黄浦区,即使一路上被寒风苛责 仍翘首以盼春天的车辙,f,1194,234,1382,False,Null,0
4386206064086276	,Sun Jun 23 04:48:00 +0800 2019,4386161567424708	,看在你认真的份上。现在分析的文章很多，没有一个喷这游戏的就只抓住动作这个点不放。如果只是人物动作、美术渲染像，那还能忍（崩3的人物动作老生常谈了），而这货，从场景细节、怪物设计到交互系统、游戏UI直接“复制粘贴“，说白了就是个MOD而已。说它碰瓷抄袭都是给面子。,看在你认真的份上。现在分析的文章很多，没有一个喷这游戏的就只抓住动作这个点不放。如果只是人物动作、美术渲染像，那还能忍（崩3的人物动作老生常谈了），而这货，从场景细节、怪物设计到交互系统、游戏UI直接“复制粘贴“，说白了就是个MOD而已。说它碰瓷抄袭都是给面子。,0,Null,3651685000	,大风车小火轮,广东 广州,,m,27,73,55,False,Null,0
4386157368911810	,Sun Jun 23 01:34:30 +0800 2019,0,真正的好设计师懂得避嫌，游戏也一样别的不多说[嘻嘻],真正的好设计师懂得避嫌，游戏也一样别的不多说,0,0,1581113631	,就叫我亚索吧,北京,镇魂,f,271,1987,9634,False,Null,0
4386153824441600	,Sun Jun 23 01:20:25 +0800 2019,0,还 原神 作？米忽悠这种biss钱都恰？,还 原神 作？米忽悠这种biss钱都恰？,0,0,2076463415	,SA口吐芬芳,海外 美国,口吐芬芳的优美文字,m,306,179,158,False,Null,0
4386151617786540	,Sun Jun 23 01:11:39 +0800 2019,0,呕,呕,0,0,2135254385	,_负加号,广东 佛山,,m,415,319,10,False,Null,0
4386151609509986	,Sun Jun 23 01:11:37 +0800 2019,0,还原神作：荒野之息,还原神作：荒野之息,0,0,1801948303	,Freebee_发粪涂墙,广东,四体不勤 五谷不分 文不能测字 武不能防身,m,402,538,715,False,Null,0
4386150409991335	,Sun Jun 23 01:06:50 +0800 2019,0,换位思考，如果这次是tx，那么就不会有那么多争论，都会一致说tx抄袭tx恶心，所以你们可以想象成是tx做的游戏，这样不就握手言和了，反正tx一直都是骂过来的，你们咋说我都无所谓反正我是复制的[二哈],换位思考，如果这次是tx，那么就不会有那么多争论，都会一致说tx抄袭tx恶心，所以你们可以想象成是tx做的游戏，这样不就握手言和了，反正tx一直都是骂过来的，你们咋说我都无所谓反正我是复制的,0,0,6486692541	,嘬一口南瓜粥,浙江 杭州,我好了,m,215,161,10,False,Null,0
4386146941379988	,Sun Jun 23 00:53:03 +0800 2019,0,原神看起来不错=米卫兵=脑残=啥也没玩过的工地搬砖的wdnmd[拜拜],原神看起来不错=米卫兵=脑残=啥也没玩过的工地搬砖的wdnmd,0,0,6486692541	,嘬一口南瓜粥,浙江 杭州,我好了,m,215,161,10,False,Null,0
4386142222805355	,Sun Jun 23 00:34:19 +0800 2019,0,抄得还是有点水平的,抄得还是有点水平的,0,0,1398031594	,D胡多多D,四川,寻找mk228星,m,29728,992,360,True,Null,7
4386141438119719	,Sun Jun 23 00:31:12 +0800 2019,0,@Evenplan  冲？,@Evenplan  冲？,0,0,5405207986	,小天使的翅膀硬了你来打我啊,其他,海上生明月,m,335,2623,9921,False,Null,0
4386135616323071	,Sun Jun 23 00:08:04 +0800 2019,0,@任天堂香港有限公司,@任天堂香港有限公司,1,0,5854425203	,喵诗人nya,河北 沧州,知恩于心💜forever,f,67,268,497,False,Null,3
4386126494169646	,Sat Jun 22 23:31:48 +0800 2019,0,🐶b抄袭米忽悠，球球你赶紧暴死,🐶b抄袭米忽悠，球球你赶紧暴死,0,0,1965711173	,vegetaaaaaa_,其他,人过三十的中年大叔,m,1448,658,1656,False,Null,0
4386126242376221	,Sat Jun 22 23:30:49 +0800 2019,0,@任天堂香港有限公司 这家公司无耻抄袭塞尔达，快来管管。不要让这种垃圾公司糟蹋任天堂的创意和产品,@任天堂香港有限公司 这家公司无耻抄袭塞尔达，快来管管。不要让这种垃圾公司糟蹋任天堂的创意和产品,0,0,1607465974	,不瞎折腾不舒服斯基,甘肃 酒泉,陪伴是最长情的表白～,m,363,299,198,False,Null,0
4386125999386616	,Sat Jun 22 23:29:51 +0800 2019,0,垃圾公司，抄袭的爽吗？！,垃圾公司，抄袭的爽吗？！,0,0,1607465974	,不瞎折腾不舒服斯基,甘肃 酒泉,陪伴是最长情的表白～,m,363,299,198,False,Null,0
4386125566731389	,Sat Jun 22 23:28:08 +0800 2019,0,@知任CHS 进来对线！,@知任CHS 进来对线！,0,0,5924857372	,E1ectricChair,其他,always be a player,m,105,476,137,False,Null,0
4386114284526219	,Sat Jun 22 22:43:17 +0800 2019,0,你竟然不送switch？对得起塞尔达和异度之刃吗[摊手],你竟然不送switch？对得起塞尔达和异度之刃吗,0,0,1877071857	,琴音是个小太陽,重庆,祝你一生幸福 一生无怨无悔,f,4823,458,5,False,Null,0
4386112413782737	,Sat Jun 22 22:35:52 +0800 2019,0,呵，水军真多。 美工就不说啥了，希望BGM也能像崩崩崩那么出色吧，但这游戏要上线手游，，，[费解]清洁工全民换手机？,呵，水军真多。 美工就不说啥了，希望BGM也能像崩崩崩那么出色吧，但这游戏要上线手游，，，清洁工全民换手机？,0,0,3737367837	,Rachel--LEO,江西 宜春,我永远喜欢布洛妮娅！！！,f,85,80,67,False,Null,0
4386112405365263	,Sat Jun 22 22:35:50 +0800 2019,0,这pv  基本放心～ 僵硬的一批～ 东拼西凑 就完事了～,这pv  基本放心～ 僵硬的一批～ 东拼西凑 就完事了～,0,0,5793575759	,驯龙高手尹志平198102,其他,,m,46,349,455,False,Null,0
4386108119162089	,Sat Jun 22 22:18:48 +0800 2019,0,这。。。好熟悉的海拉鲁大陆啊[允悲],这。。。好熟悉的海拉鲁大陆啊,0,0,1837412743	,米斯特旺旺,吉林 长春,观蛆不语。,m,2332,190,760,False,Null,5
4386087944306274	,Sat Jun 22 20:58:38 +0800 2019,0,不送台ns表示一下吗,不送台ns表示一下吗,1,0,5619464488	,RoseXGreenday,其他,梦里回到唐朝,f,179,1175,2447,False,Null,0
4386084052281864	,Sat Jun 22 20:43:10 +0800 2019,0,@酱油懒 了解一下,@酱油懒 了解一下,0,0,1949155520	,willlee316,广东 广州,,m,97,2515,798,False,Null,0
4386079815914319	,Sat Jun 22 20:26:20 +0800 2019,0,@任天堂香港有限公司  来寄律师函[doge],@任天堂香港有限公司  来寄律师函,0,0,2315835863	,储物箱有猪,陕西 榆林,,m,2,6,0,False,Null,0
4386077172888658	,Sat Jun 22 20:15:50 +0800 2019,0,我觉得挺好的呀,我觉得挺好的呀,0,0,1780537350	,打喷嚏的鱼丸,内蒙古 呼伦贝尔,舌力惊人，曾获舌头掰腕比赛第一名。,m,2115,1244,23706,False,Null,0
4386064355866253	,Sat Jun 22 19:24:54 +0800 2019,0,你们真要点脸就去申请一个不要脸的微博认证呗。,你们真要点脸就去申请一个不要脸的微博认证呗。,1,0,3040732391	,Arc-311,河南,join me i deserved it.,m,96,98,347,False,Null,0
4386057313276586	,Sat Jun 22 18:56:54 +0800 2019,0,恶臭,恶臭,0,0,2990584092	,SUZA陵光,海外,为了世界的变革，为了人类的进化。,m,1745,1101,2667,True,Null,7
4386054947754789	,Sat Jun 22 18:47:31 +0800 2019,0,感谢米哈游坚定了我买个ns的决心，哪怕是疼逊代理的[嘻嘻],感谢米哈游坚定了我买个ns的决心，哪怕是疼逊代理的,0,0,5113399250	,狗泽kozec,河南 洛阳,去他妈的世界 fxxk off the shxt world,m,56,140,170,False,Null,0
4386052892749034	,Sat Jun 22 18:39:20 +0800 2019,0,令人窒息[拜拜][拜拜][拜拜],令人窒息,0,0,3707816401	,反粒子啵,其他,虚拟物品栏（已落灰版）,f,1139,252,433,True,Null,6
4386050690405804	,Sat Jun 22 18:30:36 +0800 2019,0,游戏界史上的悲哀,游戏界史上的悲哀,1,0,6094275522	,心碎DVA,湖南,看你奶奶个哨子,f,85,1025,1763,False,Null,0
4386049637512530	,Sat Jun 22 18:26:25 +0800 2019,0,请问这是塞尔达的页游视频广告吗,请问这是塞尔达的页游视频广告吗,1,0,2881007290	,Kotani_,广东 珠海,,m,39,552,797,False,loyal_fans,0
4386048446667846	,Sat Jun 22 18:21:41 +0800 2019,0,国产辣鸡[嘻嘻],国产辣鸡,1,0,1836240537	,十元就是一道光呀,山东,,f,213,99,566,False,Null,0
4386045359527793	,Sat Jun 22 18:09:24 +0800 2019,0,来噻，说只有pv像的出来再洗呗[喵喵][喵喵][喵喵],来噻，说只有pv像的出来再洗呗,0,0,7191728261	,物雾子,四川,祝你开心，不止现在,m,5,260,142,False,Null,0
4386044453425860	,Sat Jun 22 18:05:49 +0800 2019,0,噢，看看我找到了什么，一个野生的塞尔达官方！,噢，看看我找到了什么，一个野生的塞尔达官方！,1,0,7191728261	,物雾子,四川,祝你开心，不止现在,m,5,260,142,False,Null,0
4386043769884148	,Sat Jun 22 18:03:06 +0800 2019,0,@11和C,@11和C,0,0,2851767270	,易超,其他,暂时不用这个微博了,m,1,1,1740,False,Null,0
4386042423613792	,Sat Jun 22 17:57:45 +0800 2019,0,缝合怪。,缝合怪。,0,0,6732033882	,在逃叉烧,北京 东城区, ,m,276,680,344,False,Null,0
4386035071200148	,Sat Jun 22 17:28:32 +0800 2019,0,说抄 请律师函警告，没本事请勿喷，不做游戏的人 没资本说抄袭 那么多相似的打斗 特效 玩法 游戏界都默认了,说抄 请律师函警告，没本事请勿喷，不做游戏的人 没资本说抄袭 那么多相似的打斗 特效 玩法 游戏界都默认了,0,2,3841864515	,小小傲娇兽,四川 成都,好想玩崩3，快要坏掉了！！,m,22,241,92,False,Null,0
4386032873010867	,Sat Jun 22 17:19:47 +0800 2019,0,小声bb 评论喷原神的塞尔达云玩家好多哦[失望],小声bb 评论喷原神的塞尔达云玩家好多哦,0,0,5649406321	,-椰果奶绿,江苏,废话大王,f,1782,1033,6841,False,Null,7
4386031841098615	,Sat Jun 22 17:15:42 +0800 2019,0,别人辛辛苦苦想出来 制作 实行 你们这帮老🐶改一改抄一抄就完了？？？,别人辛辛苦苦想出来 制作 实行 你们这帮老🐶改一改抄一抄就完了？？？,2,0,2238179882	,Absurdus_,海外 日本,,f,323,65,244,False,Null,7
4386031358786522	,Sat Jun 22 17:13:47 +0800 2019,0,抄你🐎呢,抄你🐎呢,3,0,2238179882	,Absurdus_,海外 日本,,f,323,65,244,False,Null,7
4386031266586648	,Sat Jun 22 17:13:25 +0800 2019,0,要点脸吧,要点脸吧,2,0,2238179882	,Absurdus_,海外 日本,,f,323,65,244,False,Null,7
4386031242046073	,Sat Jun 22 17:13:18 +0800 2019,0,做不好游戏就别做 抄袭算什么东西？,做不好游戏就别做 抄袭算什么东西？,1,0,2238179882	,Absurdus_,海外 日本,,f,323,65,244,False,Null,7
4386031195134545	,Sat Jun 22 17:13:08 +0800 2019,0,怎么不送任天堂的游戏机~gba也行啊反正都抄了！,怎么不送任天堂的游戏机~gba也行啊反正都抄了！,0,0,3596959224	,常磐森林小绿,江苏 南京,因为乱糟糟的事情私信关了，有事可以评论区留言~,f,228,252,149,False,Null,0
4386031165673715	,Sat Jun 22 17:13:01 +0800 2019,0,抄袭要脸吗,抄袭要脸吗,0,0,2238179882	,Absurdus_,海外 日本,,f,323,65,244,False,Null,7
4386030914012150	,Sat Jun 22 17:12:01 +0800 2019,0,简直就是耻辱,简直就是耻辱,0,0,1237553497	,牧雨童,山东 潍坊,感觉良好~,m,48,249,375,False,Null,0
4386030746931105	,Sat Jun 22 17:11:21 +0800 2019,0,抄袭者和水军没🐴  啊不好意思 无中生🐴,抄袭者和水军没🐴  啊不好意思 无中生🐴,1,0,5638696177	,ccczzzyx,其他,,m,2,411,16,False,Null,0
4386030491091779	,Sat Jun 22 17:10:19 +0800 2019,0,图片评论 http://t.cn/AipbDlly,图片评论 ,0,0,5655792659	,yuradesu,湖南 长沙,有才无德,m,9,85,6,False,Null,0
4386030385786704	,Sat Jun 22 17:09:54 +0800 2019,0,在?会抄就多抄点? http://t.cn/AipbDajQ,在?会抄就多抄点? ,1,0,5655792659	,yuradesu,湖南 长沙,有才无德,m,9,85,6,False,Null,0
4386027810442031	,Sat Jun 22 16:59:41 +0800 2019,0,我就怕这个手机带不动[允悲],我就怕这个手机带不动,0,0,6620869101	,萧啊萧y,其他,,f,18,152,344,False,loyal_fans,0
4386025650670066	,Sat Jun 22 16:51:06 +0800 2019,0,这就是我们选任天堂的原因[微笑]只会抄袭吗？脸呢[摊手],这就是我们选任天堂的原因只会抄袭吗？脸呢,0,0,3986461776	,莱米与卢克,其他,毕业于霍格沃茨魔法学校 斯莱特林学院,f,258,728,105,False,Null,0
4386021418380241	,Sat Jun 22 16:34:16 +0800 2019,0,跟风黑的喷子，冲着si比吵架来的喷子挺多的，搞得我这个正经喷的都不知道该干嘛了。。。无脑护和跟风黑还有单纯来吵架的混淆了大部分人的视线。而这次就是米忽悠的错，原神的错，地图炮的请自重。,跟风黑的喷子，冲着si比吵架来的喷子挺多的，搞得我这个正经喷的都不知道该干嘛了。。。无脑护和跟风黑还有单纯来吵架的混淆了大部分人的视线。而这次就是米忽悠的错，原神的错，地图炮的请自重。,0,0,5727988633	,不念过去丿不惧将来,江西,金闪闪✨ ✨ ✨ (๑•̀ㅁ•́ฅ✧ ,m,46,116,36,False,Null,0
4386020672243755	,Sat Jun 22 16:31:18 +0800 2019,0,看了演示画面真的感觉质量很高，业界良心！是不是抄袭懂得自然懂，不懂的怎么说都没用！我是一定会去玩的！,看了演示画面真的感觉质量很高，业界良心！是不是抄袭懂得自然懂，不懂的怎么说都没用！我是一定会去玩的！,0,0,3215972455	,刘森1314,上海 普陀区,努力画画，加油！,m,248,1783,1249,False,Null,0
4386018725675888	,Sat Jun 22 16:23:34 +0800 2019,0,没抢到测试资格难受，期待公测，不过同时也担心手机扛不住[嘻嘻],没抢到测试资格难受，期待公测，不过同时也担心手机扛不住,2,0,5478469511	,竹墨尘儿,其他,,m,72,364,198,False,Null,0
4386018129946356	,Sat Jun 22 16:21:13 +0800 2019,0,游戏动作和画面像就是抄袭?那我活在这个世上，你也在活着，那你们也是不是抄袭我?凡事要带上脑子，你们想说可以去玩你们的塞尔达，这是原神，这里不欢迎你们，欢迎赛狗来喷我，,游戏动作和画面像就是抄袭?那我活在这个世上，你也在活着，那你们也是不是抄袭我?凡事要带上脑子，你们想说可以去玩你们的塞尔达，这是原神，这里不欢迎你们，欢迎赛狗来喷我，,0,4,6198559615	,凝泪成觞,河南,天使的嫁衣，恶魔的婚礼，,m,1,36,90,False,Null,0
4386017299656753	,Sat Jun 22 16:17:55 +0800 2019,0,抄袭跟你玩不玩米哈游游戏有关系?抄袭会少你一块肉?还是什么，玩过塞尔达的来喷，没玩过塞尔达也来喷，求求喷子你们带上脑子，怪不得外国人说我们中国人素质不好，就因为你们这脑子不好使的人，还有些人说抄袭我们的信仰，那你们怎办不为了你们的信仰去shi呢，跑到这里喷，人家米哈游招你们了?,抄袭跟你玩不玩米哈游游戏有关系?抄袭会少你一块肉?还是什么，玩过塞尔达的来喷，没玩过塞尔达也来喷，求求喷子你们带上脑子，怪不得外国人说我们中国人素质不好，就因为你们这脑子不好使的人，还有些人说抄袭我们的信仰，那你们怎办不为了你们的信仰去shi呢，跑到这里喷，人家米哈游招你们了?,0,6,6198559615	,凝泪成觞,河南,天使的嫁衣，恶魔的婚礼，,m,1,36,90,False,Null,0
4386014728589488	,Sat Jun 22 16:07:42 +0800 2019,0,自己是没有脑子嘛，拿来就用，改也不改的，自己脑子是用来当球踢的嘛,自己是没有脑子嘛，拿来就用，改也不改的，自己脑子是用来当球踢的嘛,0,0,6027895483	,churches12,辽宁 沈阳,,m,23,30,13,False,Null,0
4386012077447716	,Sat Jun 22 15:57:10 +0800 2019,0,米哈游BISS,米哈游BISS,4,0,3564318811	,Style丶逐风,上海 宝山区,答えのないこの人生を迷う事无く Keep My Pace,m,51,123,403,False,Null,0
4386010445822435	,Sat Jun 22 15:50:41 +0800 2019,0,我赛尔达游戏时间155小时，可以在你司当策划🐴 ?,我赛尔达游戏时间155小时，可以在你司当策划🐴 ?,3,0,7061918334	,筷子吹雪,广东,,m,2,90,19,False,Null,0
4386010307709093	,Sat Jun 22 15:50:07 +0800 2019,0,还原神作，嗯，没毛病。为了钱而战，良心也可以不要,还原神作，嗯，没毛病。为了钱而战，良心也可以不要,2,0,5690348496	,TR天雷,上海,Pixiv ID：T.R.  26563170 欢迎关注_(:з」∠)_,m,6,46,6,False,Null,0
4386009200703969	,Sat Jun 22 15:45:43 +0800 2019,0,嗯……虽然说缝合怪什么的大家都已经心知肚明了……但是啊，这个交互界面完全是适应手柄的哎，你弄成手机也该改改吧？,嗯……虽然说缝合怪什么的大家都已经心知肚明了……但是啊，这个交互界面完全是适应手柄的哎，你弄成手机也该改改吧？,0,0,6823885737	,雨奈鸣响,四川,₍ᐢ •⌄• ᐢ₎,f,20,1180,89,False,Null,0
4386005450625106	,Sat Jun 22 15:30:50 +0800 2019,0,建议喷盗版的先去买个塞尔达支持一下正版呗[嘻嘻]云支持可没意思。我买了塞尔达也支持原神嗷[嘻嘻]寻思着比你们那些云支持正版的可要强嗷,建议喷盗版的先去买个塞尔达支持一下正版呗云支持可没意思。我买了塞尔达也支持原神嗷寻思着比你们那些云支持正版的可要强嗷,21,17,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4432154907843791	,Sun Oct 27 23:52:17 +0800 2019,4386005450625106	,回复@身无长物你懂的:抱歉，你现在用的微博也是抄袭的，帮我和你妈道别,回复@身无长物你懂的:抱歉，你现在用的微博也是抄袭的，帮我和你妈道别,1,Null,7191376809	,YOLO在远方,江苏 泰州,人生只有一次嘛！记得每天要开心哦！,m,1,38,3,False,Null,0
4405127479753876	,Wed Aug 14 09:54:57 +0800 2019,4386005450625106	,回复 @纸杯020:有啊，买了门票的随便喷。没买游戏的没资格嗷[偷笑],回复 @纸杯020:有啊，买了门票的随便喷。没买游戏的没资格嗷,1,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4405123641851695	,Wed Aug 14 09:39:42 +0800 2019,4386005450625106	,塞尔达，奥德赛，ns，ps3，ps4有资格喷吗？,塞尔达，奥德赛，ns，ps3，ps4有资格喷吗？,0,Null,6662339783	,纸杯020,浙江,油炸金龙鱼,m,1,59,6,False,Null,0
4400818071911041	,Fri Aug 02 12:30:53 +0800 2019,4386005450625106	,回复 @身无长物你懂的:骂呗。买了游戏的人想怎么骂怎么骂。寻思着云玩家哪来的资格喊支持正版[哈哈],回复 @身无长物你懂的:骂呗。买了游戏的人想怎么骂怎么骂。寻思着云玩家哪来的资格喊支持正版,3,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4400816922031311	,Fri Aug 02 12:26:19 +0800 2019,4386005450625106	,我有赛尔达也有奥德赛还有尼尔现在我可以骂了吧。抄袭死🐎,我有赛尔达也有奥德赛还有尼尔现在我可以骂了吧。抄袭死🐎,2,Null,7210847278	,身无长物你懂的,其他,你懂的,m,1,17,3,False,Null,0
4388117303828738	,Fri Jun 28 11:22:35 +0800 2019,4386005450625106	,回复 @你怎么可以吃猪肉:但是199只持续了一会，没赶上，然后直接跳到412，也算是首发吧。,回复 @你怎么可以吃猪肉:但是199只持续了一会，没赶上，然后直接跳到412，也算是首发吧。,0,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4388108479415243	,Fri Jun 28 10:47:31 +0800 2019,4386005450625106	,回复@丶孤独时代的宠儿丶:刚出价格为199谢谢，后面跳的412，这也是se被骂的原因,回复@丶孤独时代的宠儿丶:刚出价格为199谢谢，后面跳的412，这也是se被骂的原因,0,Null,6544532306	,你怎么可以吃猪肉,云南 昆明,无（但虾姐进来留言赏火化五折券）,m,54,80,73,False,Null,0
4388062475585139	,Fri Jun 28 07:44:43 +0800 2019,4386005450625106	,回复 @你怎么可以吃猪肉:尼尔我也买了谢谢[嘻嘻]刚出时412买的[嘻嘻],回复 @你怎么可以吃猪肉:尼尔我也买了谢谢刚出时412买的,1,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4387966875270182	,Fri Jun 28 01:24:50 +0800 2019,4386005450625106	,还抄了尼尔谢谢,还抄了尼尔谢谢,0,Null,6544532306	,你怎么可以吃猪肉,云南 昆明,无（但虾姐进来留言赏火化五折券）,m,54,80,73,False,Null,0
4386626245531503	,Mon Jun 24 08:37:38 +0800 2019,4386005450625106	,回复 @Alexroswell:随便喷[doge]只要不是云玩家，有什么意见都是正常的[doge],回复 @Alexroswell:随便喷只要不是云玩家，有什么意见都是正常的,1,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4386258778127094	,Sun Jun 23 08:17:27 +0800 2019,4386005450625106	,回复 @SilvermoonO_o:买了游戏的人随便喷[doge]最烦的就是那些喊着支持正版自己还不去买的云玩家。,回复 @SilvermoonO_o:买了游戏的人随便喷最烦的就是那些喊着支持正版自己还不去买的云玩家。,2,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4386180479178839	,Sun Jun 23 03:06:20 +0800 2019,4386005450625106	,300+小时可以直接开始吗,300+小时可以直接开始吗,0,Null,3570585071	,SilvermoonO_o,其他,为人民服务,m,77,370,334,False,Null,0
4386025604054940	,Sat Jun 22 16:50:55 +0800 2019,4386005450625106	,回复 @钉宫式病毒:？建议你读读小学语文再来理解我说的话是什么意思嗷,回复 @钉宫式病毒:？建议你读读小学语文再来理解我说的话是什么意思嗷,0,Null,3287496697	,奶盖奶糕向前冲,上海,奶盖奶糕健健康康,m,82,359,7334,False,Null,0
4386011636965268	,Sat Jun 22 15:55:24 +0800 2019,4386005450625106	,你玩塞尔达不能证明他抄袭就是对的,你玩塞尔达不能证明他抄袭就是对的,0,Null,5854425203	,喵诗人nya,河北 沧州,知恩于心💜forever,f,67,268,497,False,Null,3
4386001567171756	,Sat Jun 22 15:15:24 +0800 2019,0,可以联机么[二哈][二哈],可以联机么,0,0,6520622911	,亦小欲,其他,大家好，我是亦无欲,f,2,10,11,False,Null,0
4385996755613529	,Sat Jun 22 14:56:17 +0800 2019,0,我想要测试资格,我想要测试资格,1,0,6637617339	,白羊莮,江苏,我是小号,m,4,117,177,False,Null,0
4385992373202696	,Sat Jun 22 14:38:51 +0800 2019,0,建议没有内测资格的去玩塞尔达体验低配原神,建议没有内测资格的去玩塞尔达体验低配原神,0,0,3205500042	,长得憨厚,北京 东城区,,m,24,120,184,False,Null,0
4385991290319954	,Sat Jun 22 14:34:34 +0800 2019,0,烂泥扶不上墙,烂泥扶不上墙,0,0,3236652562	,红豆派好吃嘛,新疆 乌鲁木齐,kevin,m,257,283,32,False,Null,0
4385985422570583	,Sat Jun 22 14:11:14 +0800 2019,0,明明有技术 就不能动动脑子不让人看出抄袭吗,明明有技术 就不能动动脑子不让人看出抄袭吗,0,0,2668649263	,Stone32-,四川 成都,wubba lubba dub dubs,m,0,1183,715,False,Null,0
4385985103681684	,Sat Jun 22 14:09:59 +0800 2019,0,中国游戏的又一羞耻作,中国游戏的又一羞耻作,0,0,1914782244	,本凯西C,北京 朝阳区,阳光在天上一闪又被乌云埋掩，暴雨冲洗着我灵魂的底片。,m,701,239,142,False,Null,0
4385984936798973	,Sat Jun 22 14:09:18 +0800 2019,0,其实我就想知道流畅运行原神需要什么配置 我家电脑比较完蛋，不知道运行的了不。 跪求大神帮助 [握手],其实我就想知道流畅运行原神需要什么配置 我家电脑比较完蛋，不知道运行的了不。 跪求大神帮助 ,5,7,6542441801	,君道殇,北京,,m,16,399,46,False,Null,0
4386730758910717	,Mon Jun 24 15:32:56 +0800 2019,4385984936798973	,回复@Alexroswell:中国国情的限制，毕竟才改革开放四十一年,回复@Alexroswell:中国国情的限制，毕竟才改革开放四十一年,0,Null,6542441801	,君道殇,北京,,m,16,399,46,False,Null,0
4386730389801888	,Mon Jun 24 15:31:28 +0800 2019,4385984936798973	,回复@Alexroswell:而且我现在也越发觉得父母的钱来之不易，对之前偷偷花钱买switch的是也倍感后悔，那时候不懂事，我家虽然不穷但也不富裕。中国人均GDP摆在那里呢，不是所有人都是有钱人家孩子，特别是在中国，我还算好的呢。,回复@Alexroswell:而且我现在也越发觉得父母的钱来之不易，对之前偷偷花钱买switch的是也倍感后悔，那时候不懂事，我家虽然不穷但也不富裕。中国人均GDP摆在那里呢，不是所有人都是有钱人家孩子，特别是在中国，我还算好的呢。,0,Null,6542441801	,君道殇,北京,,m,16,399,46,False,Null,0
