F_UserName,User_nIdx,F_Comment,Label,TextLen
Tyonosuke,2303,  米卫兵厉害的很，他们的逻辑是没被告=没抄袭，喷原神=喷国产游戏=日精美分，和他们说什么呢？在他们眼里任天堂索尼微软懂什么游戏，全是民间高手，米哈游世界第一,0.0,79
Heyiiul,2562,你这就过分了。你不要腾讯游戏我还玩呢，骂游戏没有啥问题但是别骂人可以吗？[二哈],0.0,40
菠萝198608,2702,  育碧也出了个“塞尔达画风”的游戏，各位过去喷一下以示公正？,0.0,31
菠萝198608,2702,这层楼里面有人玩过塞尔达吗？,0.0,14
窝跌,2390,你又本事让我不玩？而不是在这里绣存在感口嗨、跟自己高尚似的,0.0,29
窝跌,2390,今晚群里加薪加你了,0.0,9
窝跌,2390,育碧=致敬 米哈游=抄袭？,0.0,13
saber家今天的饭,419,腾讯可不就是这么不要脸嘛,0.0,12
明镜止水Clearmind,2368,真实…,0.0,3
明镜止水Clearmind,2368,原以为只在国内手游端游弄弄，没想到现在都登陆ps4了…在海外引起关注也是迟早的事,0.0,40
明镜止水Clearmind,2368,+1，你说的也是我想说的。最近cj上的一串事情已经在国外有热度了，怕是会有越来越多的人关注这个。唉,0.0,49
百花未缭乱,2245,不然人家怎么有这钱去抄啊[太开心],0.0,17
百花未缭乱,2245,人家敢发就不care这个的，卫兵照样氪爆[二哈],0.0,24
寒冰长夜,1742,关键有的人不了解，不知道,0.0,12
寒冰长夜,1742,游戏动作改成娃泳，滑翔翼直接改成单手，而那瞄准唉，射击角度是不会改成影视剧中的瞄准吗，真怀疑动作这么弄的,0.0,52
寒冰长夜,1742,就看他们玩什么花样，开放世界，如果把塞尔达全抄就牛逼，但这画风每个制作公司都不一样,0.0,41
寒冰长夜,1742,到时候有资格了玩玩看，就看这开放世界玩什么花样,0.0,23
浐灞辉煌,606,看看鹅厂发家之路，中国玩家傻子真的多,0.0,18
浐灞辉煌,606,他除非地图原样往上搬，不然那些吸引玩家的引力点他能放对才有鬼了,0.0,31
浐灞辉煌,606,他的意思就是那些比较良心的国产工作室反而不容易生存，而这些只需要“模仿”一下别人的工作室却如日中天，看看鹅厂的游戏发家之路，这真的是国产游戏的癌症,0.0,73
银鹭与零食,2471,真实,0.0,2
银鹭与零食,2471,草死,0.0,2
urmehing,2221,您也不嫌腰疼,0.0,6
urmehing,2221,[允悲],0.0,4
木木的啦a,2330,xswl  以前的评论 真的是大开眼界[太开心][太开心],0.0,29
甪人卍,2588,说，腾讯网易给了你多少钱[笑而不语],0.0,18
邢刑形5376,2663,同意，我认为两边极端的都太极端了,0.0,16
别给我再加关了,2032,你也是真实的傻,0.0,7
海风轻云雁,1503,怕就怕又是一个新的tx，真的希望国产游戏能够少点抄袭，像艾希太吾绘卷之类的或是以前的仙剑系列那样多好啊,0.0,51
海风轻云雁,1503,理智一点，抄是肯定抄了的，而且远不止抄了塞尔达一个，有些喷的的确是无脑踩米哈游，但有些是真的对这种抄袭行为很失望愤懑，崩坏三抄了就算了，很多人还不承认，这次原神又抄，还抄的更过，现在还登ps4出国，剽窃别人的心血还在别人面前显摆，国外会怎么想我们国产游戏，我是真的对米哈游失望,0.0,138
非常神奇的老z,3,巧了天天ns随身,0.0,8
早安晚安谢谢再见,971,骗我不能上外网？说令人恶心的话你都没看见？,0.0,21
早安晚安谢谢再见,971,每个评论都有你 您累吗？[费解],0.0,16
北枳9102,1439,pv属实碰瓷营销了，没得洗，这波营销就败路人缘，对游戏我还是持观望态度，毕竟能是网游能联机，好玩的话也还是会去玩的[二哈],0.0,61
北枳9102,1439,林克你又醒辣,0.0,6
神威无敌本子教教主,2178,你能去看看人家育碧的再说话好吧，游戏动作特效不一样剧情不一样，和这个原神pv所展现的一样吗？这原神pv就是个披着其他游戏的辣鸡。这tm还有啥好洗的。求求你没钱也去云一下塞尔达再来放屁吧,0.0,92
神威无敌本子教教主,2178,[微笑的月亮]虽然很挺老哥的行为，但是最好忍到游戏出来之后再看看，证据确凿强过捕风捉影。仅抄袭个pv还不能让这些人伤筋动骨。,0.0,62
挽柩,2173,诶嘿，前来扫墓,0.0,7
冰红猹猹猹,2593,原神太黑暗了，污染了中国游戏界！玩原神不如去玩光明龙族！！,0.0,29
冰红猹猹猹,2593,还米哈游还真就大厂了嗷，感谢你对米哈游的肯定,0.0,22
吾乃是中二病患者_369,1428,"  “塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",0.0,43
吾乃是中二病患者_369,1428,"“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",0.0,41
369TLzbS,2258,关你屁事，爱玩不玩,0.0,9
天呐你可真二,1385,不会的，国内有很多玩家并不在乎这个，或者说没有见过那么多的好游戏，所以出了肯定玩爆[吃瓜],0.0,45
我能放一车的鸽子,2782,您的攻击力在当时的环境属实是上乘的[doge][doge],0.0,29
我能放一车的鸽子,2782,您的评价在19年时的攻击力得到我的肯定了，作为23年的评论我有资格给您点一个赞[doge],0.0,45
我能放一车的鸽子,2782,您的评论得到我的肯定，攻击力也是上乘的[doge],0.0,25
siazzz,1967,13岁快去玩你的王者荣耀去吧,0.0,14
zZjw0w,349,这还不算抄难道要直接照搬模型才算吗[费解],0.0,21
一定要谨慎提交昵称,1804,塞尔达当初宣传pv3你去看一下，一模一样[摊手],0.0,24
一定要谨慎提交昵称,1804,我们这样解释它怎么怎么抄袭一方面是看不惯它这样的做法，另一方面是如果最后它还是获得利益了那国内环境还是无法得到改变，至少对我来说只是希望国内lue币少赚点，给好好做游戏的一些活下来的空间,0.0,93
一定要谨慎提交昵称,1804,哦对了，还有一件事是借鉴和抄袭，借鉴是要有大幅度的创新，抄袭就是大幅度的完全照搬，你这pv所表现出来的要说借鉴就自欺欺人了，求仁得仁，创新不是说一拍脑袋就有，需要一个积累的过程，国内环境确实不好，但这也不是你可以明目张胆进行抄袭的原因,0.0,117
一定要谨慎提交昵称,1804,感觉故意碰瓷创造热度[吃瓜],0.0,14
一定要谨慎提交昵称,1804,不是，你这……不是你没钱就一定要偷啊。你没创意偷人家创意这是犯罪，并不是不这么做怎么做更好的问题。[摊手],0.0,53
XMAOsama,1589,说反了说反了[允悲][允悲],0.0,14
XMAOsama,1589,我觉得r6多吧 塞尔达知道的人多主要是直播多而且游戏性比较适合大众 r6算是比较硬核的fps做视频的人少加上不让直播所以就提及的比较少吧,0.0,68
XMAOsama,1589,r6的人太少了 方舟的雷蛇跟r6的闪盾基本没区别也没人说,0.0,28
A大调的华尔兹,1581,很期待新作  ,0.0,7
如若不见丶亦不念-20649,2279,腾讯网易那些辣鸡换皮游戏就应该丢脸丢到国外,0.0,21
江西若一医药科技有限公司,2518,外国人早知道我们的国内游戏大厂都是些什么货色啊，又不是因为这一次原神事件,0.0,36
RodneyCw,2133,它还不算游戏大厂。。,0.0,10
Morthal莫萨尔,727,米哈游最多就是三流小厂，话说我国游戏大厂国外还见得不多？你知道腾讯游戏霸占世界游戏第一厂已经快10年了么2333,0.0,56
fandoge1,2643,而且还说要上线到PS4，这不丢脸吗？,0.0,18
孙笑川吧吧主,1345,你确定你看得懂英文？我真笑了  多少钱一条让我也赚点钱,0.0,27
就酱舍嗦,964,这个实机画面不算特别多，不过前面分镜太雷同了，暂且就说这次pv导演太差了吧。哈哈,0.0,40
yukin725,730,  塞尔达旷野之息…而且估计操作感差很多[允悲][允悲],0.0,28
yzhjtr,2765,打脸真疼吧你,0.0,6
yzhjtr,2765,现在呢,0.0,3
伊萌咔,2780,哈哈哈哈真香啊,0.0,7
空白ygnb,1799,张口就来换皮游戏？？？？你是第一个我见到的说原神是换皮游戏的nc，其他人都没你那么无脑……,0.0,45
-Chariot,2105,买个ns吧 不是多贵 但是能治好你的无知,0.0,20
-Chariot,2105,花钱买个ns 自己好好体验体验 然后再说到底是谁眼瞎了,0.0,27
轻氪金的游民,2395,还有那些有脑子，就是不看法律对抄袭的定义的，就开始乱bb的,0.0,29
寒亭秋水,2278,原神即使是换皮也比国内的厂子好得多，腾讯的迷你世界可是直接搬代码的，腾讯某游戏还解码出了米哈游的LOGO，原神提高了换皮的成本，说实话自从崩坏二周年之后腾讯连用了6-7年的美术包都重做了，看看现在的CF手游高清地图，看的我都以为我在玩以前的CS。,0.0,123
叶小凶丶,1684,画风怎么了？原神可不仅仅是画风的问题,0.0,18
叶小凶丶,1684,道德上还是谴责的吧,0.0,9
持长矛的少年,2666,有啥关联自己清楚[怒],0.0,11
持长矛的少年,2666,人家那个要登录ns原神要登录ns吗 ？,0.0,19
Silversky72276,2736,敢问在座的玩过塞尔达吗，云玩家请出去,0.0,18
初时雨花落时,2561,2b了,0.0,3
kono元宵哒,2482,爬墙刺客信条,0.0,6
洛苏书,1915,还有尼尔,0.0,4
Leotmo,2211,真的像 第一个想到的就是这个 但是渐变的配色没有风漂龙好看,0.0,29
邱赵琳,2794,哇，那你眼睛呢？,0.0,8
就是诚明呀,1401,请问，你现在脸疼嘛,0.0,9
微枫de叶,1142,不我觉得挺好的至少能让我玩到手游版塞尔达我很开心,0.0,24
当中二病遇到文与艺,2553,"“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”[吃瓜][吃瓜][吃瓜]",0.0,41
只字恒,1860,为什么就一定要纠结这么多呢，玩个游戏而已重点是给我们放松，反倒是各个平台搞得现在吵吵吵自己心里都不好受,0.0,51
斯卡蒂_Skadi,1293,补充一下，游戏中怪物的营地，哪怕弄个帐篷都好说一点，骷髅头照搬。我服,0.0,34
斯卡蒂_Skadi,1293,没有眼睛嘛？,0.0,6
千枫枼,2751,呵呵呵呵,0.0,4
月色真美你真皮,1935,你这个人怎么拿肉和粪比呢,0.0,12
白竹sugarbbb,2281,B站大佬有干货需要我给你们发吗,0.0,15
阿西_Ace,1751,一群吃瓜群众讨论问题起来觉得自己和专家一样,0.0,21
鲁迅39712,2735,您玩过吗？,0.0,5
鲁迅39712,2735,米哈游就出过几个游戏，哪来的钱？,0.0,16
老阔疼66962,2527,群号发一下一起赚钱[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜],0.0,29
王赵刚12138,2522,把你塞尔达 剧情讲讲来  有几个人物？,0.0,19
M醉梦16026,2640,给过没好的，普遍超不过88。,0.0,14
760782掌缘生灭,1550,厚葬友军,0.0,4
理想主义萨宝,2739,需要，我很需要,0.0,7
理想主义萨宝,2739,不知道多少个游戏的敌方标志是骷髅头，非找原神的麻烦？,0.0,26
理想主义萨宝,2739,我怀疑你在反串黑,0.0,8
理想主义萨宝,2739,这是某家游戏公司的专利吗？,0.0,13
仄丘月落,1703,头回见到说腾讯网易缺资金要发展，发展完才能做出好游戏的人[doge]腾讯网易什么尿性你没点数嘛，双标捧一踩一真的秀啊,0.0,58
天天天天文学,2434,还不是隔壁鹅厂等看米哈游赚钱 不爽了呗,0.0,19
云起衣飞扬777,2743,我就在找这句话，光明圣经啊哈哈哈,0.0,16
心碎下雨夜,1613,给你妈来一下,0.0,6
卢飞e72139,1913,去看一下2017年老任的塞尔达拿了多少个奖，你个什么鬼都不懂的人别章口就来好吧，任天堂是3d游戏教父，它要是小作坊，那米哈游就是一坨屎[鄙视][鄙视][鄙视],0.0,79
杭电李相赫,2089,笑死我了 群号多少,0.0,9
G战车大肥肠_MFFL,848,体育类游戏你也能拿出来？逻辑爆炸？现实中有塞尔达？,0.0,25
G战车大肥肠_MFFL,848,知道什么是照搬吗？,0.0,9
G战车大肥肠_MFFL,848,如果玩法照搬都不叫抄袭那什么叫抄袭啊？,0.0,19
马切洛洛洛洛洛,2172,我不信玩过塞尔达的人会说出这种话，别来恶心人,0.0,22
马切洛洛洛洛洛,2172,能说出这种话我估计你也是在撒谎,0.0,15
不阳光宅男_Dmy,1344,哈哈哈哈哈哈，看得我想笑啊兄弟,0.0,15
月亮上的银杏树,2219, 小作坊可还行,0.0,7
papapa肥猫,2227,拉我进群 有钱一起赚,0.0,10
丨慕雪,1849,爬墙游戏可真不少[黑线][黑线],0.0,16
走运的猫,51,唱，跳，rap，篮球[二哈],0.0,14
404winds,2669,铁憨憨，答应我，别秀人类的智商下限好吗?我给你发红包,0.0,26
半音18,2437,一个季度几亿的流水 你说他没钱[疑问],0.0,19
彷徨的向日葵,508,现在呢？,0.0,4
彷徨的向日葵,508,[汗],0.0,3
assassin乂,2195,你塞尔达多少游戏时长啊[感冒],0.0,15
温州落魄商人黄某,1902,又看见你了，B站那边也是高强度对线，老哥辛苦了。,0.0,24
你害想咋滴,463,有几个动作像可以是巧合 全部内容都你妈一个样了 还不是抄？ 你脑子没坏吧？,0.0,37
Face是什么,1657,你瞎吧？日系风格就叫像？碧蓝幻想什么时候能像塞尔达了？,0.0,27
Face是什么,1657,不知道你是真傻还是假傻，难道要把所有画风、地图、创意、系统、动作、玩法，全抄个遍才叫抄袭？？？这pv多少地方抄了？还洗？,0.0,60
Face是什么,1657,仁个毛，人家鹅厂抄的多赚了钱，至少会发展电竞，会引进正版优秀游戏，你米哈有只会抄抄抄,0.0,42
健身房常驻混子,1423,600个小时说这个不算抄袭塞尔达，行吧,0.0,19
夏姬八砍,1040,然后崩坏三氪金系统复制进原神[二哈],0.0,18
BloodAshen,2253,有那么笨的抄袭者吗，代码都一模一样，还有法律上还是有定义什么是抄袭的，明确表示“保护表达但不保护思想”,0.0,51
xch艾讴,1071,别被米哈游的人看到 否则下个pv就有这幕,0.0,20
xch艾讴,1071,就这个pv除了队友多一点 我没感受到什么其他的游戏体验 也没感受到什么游戏玩法 塞尔达的游戏体验的确是自由和探索集大成者 如果我是开发者 我认为这恰恰是需要被抄袭的地方,0.0,84
xch艾讴,1071,评论区有人发过图 nga也有人举例 选择性失明我也没办法 龙之谷 塞尔达我都玩过 但是第一印象就是和旷野之息太像 可能没有600小时眼拙区分不出两者差别,0.0,76
xch艾讴,1071,模型和动作难道不是核心的一部分? 要是你说玩法 吃鸡类游戏多少？ h1z1一家家告过去?,0.0,44
xch艾讴,1071,玩法不一样就不叫抄袭? 一首歌 曲子不一样 词一样算不算抄袭 词一样曲子不一样算不算抄袭？,0.0,45
凌驾了所有的西风,708,不是玩不玩，玩的话不滚，不玩的话滚的问题。这pv里面展示的内容，战斗方式，剧情，光影…各种元素…以至于这个pv本身…都像极了塞尔达的pv…,0.0,69
小鸟游夏,1189,看到有人喷你我就放心了,0.0,11
小鸟游夏,1189,别暴躁 不是玩不玩的问题,0.0,12
小鸟游夏,1189,你在瞎fp 同一个引擎,0.0,11
一棵是梨树,1159,S  b,0.0,4
Mmmm傻呀,1731,  爱酱我想去原神看看,0.0,11
CrazyFordreams82853,2536,塞尔达抄袭凡塞尔,0.0,8
445566ddff,1148,万物起源塞尔达[鼓掌],0.0,11
恶意合格,1541,抄一下。道个歉。我还是好人。,0.0,14
摸鱼摸鱼快摸鱼567,2401,看看能抄成啥样子吧，到时候下载个玩玩,0.0,18
347116109_4a68d3,889,好像是和塞尔达用同一个引擎做的,0.0,15
RI小成,2389,鹅厂抄3a了?牛逼嗷,0.0,10
HZQJSL,2570,你这个哈逼也就只配玩那些抄袭的游戏了。,0.0,19
HZQJSL,2570,沾了你妈,0.0,4
丿皮丘不是皮球,2323,人类三大体质，真香,0.0,9
oDanco,2369,塞尔达是老任单独做的引擎吧,0.0,13
键盘给我,1520,舔狗,0.0,2
一天一百小时93406,2313,[微笑]会呀，会玩找不同,0.0,12
TachibanaMunashige39973,2503,qq飞车不还是马里奥赛车换皮来的[怒],0.0,19
墨灬淡,2042,您好，会的，起码要康康抄的咋样[嘻嘻],0.0,19
叶不二叽,715,讲道理 跑步姿势抄的是尼尔的,0.0,14
月下55555,2359,有资格？？几十万里面能抽中你，梦里想着吧,0.0,20
黑白彩色金,1036,拿腾讯碰瓷？米哈游还不配吧[二哈],0.0,17
Chiaki_14,2033,我说战斗动作咋那么熟悉呢……,0.0,14
精力茄子A,951,我搜就等于要玩？你哪个大专毕业的？,0.0,17
精力茄子A,951,为什么要玩假的东西？,0.0,10
法海爱一休,1618,鹅厂抄就恶心，米哈游抄就是正事嗷[嘻嘻],0.0,20
罐装红豆泥,1757,是吗，无知了无知了，我去下一个看看，讲真它要是真能还原塞尔达加龙之谷，那还是要玩的[喵喵],0.0,45
罐装红豆泥,1757,还真别说，还真希望能出个手游版龙之谷，感觉原神是我喜欢的类型。,0.0,31
