F_UserName,User_nIdx,F_Comment,Label,TextLen
北贝95,2008,加油奥，还有很多好游戏呢，全抄进去也许真就煮成一锅粥变成新游戏了呢[微笑]我叼你妈的,4.0,42
可乐君_10969,2137,抄袭塞尔达，真无耻。。,4.0,11
Haoyun0402,612,怎么说呢，塞尔达目前可以说是游戏界的一座高峰，大概有珠穆朗玛那么高，能与之比肩的游戏目前来说寥寥无几，但由于ns平台在大陆的局限性，较国内庞大的手游玩家，塞尔达的知名度并不算高。但任何一个热爱游戏的人都不会想看到这种神作被劣质的仿冒，厂商恰烂钱。所以，想玩原神的朋友出来拉一波黑吧。,4.0,141
Haoyun0402,612,由这个波及整个手游圈子有点过了大兄弟，任何平台都有优质游戏和认真做游戏的公司的，手游里面比如supercell公司，顺便说一句，我也是塞尔达玩家哈，米哈游死,4.0,78
yahaha617,1200,出一个二手ns和一个塞尔达卡带，毕竟现在可以在pc上玩到塞尔达了，感谢米哈游还原神作,4.0,42
无-聊-_-,1029,不要脸,4.0,3
迷路的胖哒,303,还 原神 作,4.0,6
吡数自在人心,1557,臭鱼烂虾米哈游，好的不学，学你马翟天临呢？,4.0,21
RaonLeee,2425,我突然想到了！！！我想玩荒野大镖客2，巫师3，使命召唤15，战地1，赛博朋克2077手游版！！！谢谢！！！,4.0,53
RaonLeee,2425,老师从小就教会我们抄袭别人的作业，别人的成果[doge][doge][doge],4.0,40
RaonLeee,2425,博主你看着这些回复不尴尬的吗？,4.0,15
scenery2006,2715,我想要资格[太开心][太开心][太开心][太开心][太开心],4.0,30
UED-TERRAN,2063,我求求你们送塞尔达吧,4.0,10
毕业生24164,2179,官方该站出来说两句话了，借鉴就老实说借鉴。老实说游戏间相互借鉴的不少大厂们也一样，关键是你得出來说两句，装死没人会同情你，包括真粉丝。,4.0,67
毕业生24164,2179,别做成第二个崩坏三，角色抽卡，武器也抽卡，最后搞的有武器没角色有角色没武器这种玩意，搞的氪金体验差，不氪金体验也差。希望角色不用多系统能自送，武器可以抽，每个角色适用的武器，不是只有一种类型，可以主修副修。比如主角能用剑和枪之类的，还和崩坏三一样，即使没人说你抄塞尔达，我也会很失望。,4.0,142
吃饭睡觉撸豆,1047,抄得可以啊米哈游,4.0,8
ok啦桑不啦批泡,2240,一个游戏做到了玩法框架、关卡设计、互动机制、美术风格、世界观背景、背景音乐、UI设计样样都非常像塞尔达，人物动作和镜头甚至到了一模一样的地步，我想问问如果这都不算抄袭，那什么是抄袭,4.0,90
ok啦桑不啦批泡,2240,没人喷他原神玩法抄袭，大家喷的都是pv抄袭，建模抄袭，剧情抄袭，他这也不叫抄袭，他这叫硬搬,4.0,45
ok啦桑不啦批泡,2240,问题是这些人潜意识里认为抄袭就是对的,4.0,18
ok啦桑不啦批泡,2240,有些人自己没眼睛还去劝别人捐脑子，怎么？自己的提前捐出去了？,4.0,30
ok啦桑不啦批泡,2240,不好意思回复错了,4.0,8
ok啦桑不啦批泡,2240,给群号，有钱一起赚啊,4.0,10
ok啦桑不啦批泡,2240,说话之前要先有根据,4.0,9
ok啦桑不啦批泡,2240,国内特产瞎眼洗地狗,4.0,9
Gemdreamer·PI,1412,真不要脸,4.0,4
啊一加一JOY,372,首充99送大师剑,4.0,8
Mikami-Mika,863,在？第一为啥不抽一台ns？,4.0,13
斌__LEO,247,崩坏塞尔达来啦、、、律师函满上,4.0,15
凌痕烟雪,1226,还好吧 这个游戏画风看起来挺好的,4.0,16
Uchida_Eugen,1255,抄就完事了嗷,4.0,6
番小毛,2459,旷野之息就是个辣鸡,4.0,9
月珩空,2094,请问后续还会有测试名额放出吗,4.0,14
悲喜交加斯麦力,880,要点b脸吧可,4.0,6
PpPpPoP子,639,吹爆原神的朋友 你们停一停 把你们接下来三年的月卡停下来再加几发648就可以获得ns和塞尔达 我就不信土豪们宁可疯狂氪金也不玩一下更好的东西再来康康抄没抄袭嗷[嘻嘻],4.0,83
家中野猫,539,臭不要脸,4.0,4
流布布布布,2131,大家说话不能好好说吗，非要嘴臭影响别人心情干嘛呢[白眼],4.0,28
流布布布布,2131,是呀，从多年前崩崩玩到现在，米哈游一直都给我惊喜不断，希望他们能在后续多加点自己的创意[允悲],4.0,47
慕斯_w,1209,抽ps4干嘛 抽个ns+旷野之息吧[二哈],4.0,21
lz2010gsg,1049,抄就完事了嗷,4.0,6
黑夜的影子94551,1476,塞尔达续作，塞尔达：原神,4.0,12
聪明一丢丢,937,哇！塞尔达,4.0,5
EclipseSxz,1105,抽个ns吧，秋梨膏,4.0,9
爱喝Dr_pepper的少年,984,四个字。令 人 作 呕 [吐],4.0,15
夕暮時光,1644,看看,4.0,2
7777狸子果,1508,虽然我啥也不知道，我也没玩过塞尔达和原神，但看到这两个游戏画面的对比，我还是要说一句，宁就是原创卡卡西？,4.0,52
狮子专家服装店,2052,这是一次大胆的尝试,4.0,9
一只开闭闭,85,这不行,4.0,3
X凶鸟,866,任天堂法务部 未尝一败,4.0,11
Edition_1,1074,我不信你们制作人不是故意按塞尔达来的,4.0,18
岛边无风,1307,脸皮真厚啊,4.0,5
毂辘毂鲈,1554,为什么不抽塞尔达和ns啊，这样原神测试资格都不用给了[嘻嘻],4.0,30
毂辘毂鲈,1554,射箭瞄准，草原燃烧，盾反效果，射箭效果，野怪攻击方式,4.0,26
led川4,2446,脸都不要了，我还以为你们光抄PV，没想到是复制粘贴，我太年轻了，,4.0,32
led川4,2446,就不说别的了，只拿塞尔达pv3剪辑一下，能做出来和这个游戏预告片相似度极其高的视频来,4.0,42
Kuri丶END,1458,UI音乐设定甚至建模都抄塞尔达你们还不承认？真不要脸,4.0,26
Kuri丶END,1458,说的对,4.0,3
Kuri丶END,1458,育碧的那个玩法跟塞尔达就不一样好吧米哈游照抄不误,4.0,24
奇葩也是一朵花30965,2016,期待,4.0,2
漂小流,43,已经自备PS4pro，mini5，就缺码了,4.0,21
漂小流,43,求给个码,4.0,4
冰别靠近18661,1991,转发微博,4.0,4
炉石号被盗求328东山再起,2512,原来真的有米卫兵，我还以为就崩坏三的策划根本没人为米哈游说话,4.0,30
修罗卍煞神,1924,嘴上说着不要，背地里偷偷转发，真香,4.0,17
dajskdk,1801,许愿哈哈哈哈哈哈(ಡωಡ)hiahiahia,4.0,22
炯炯有神的盲果,2081,  我想要原神啊,4.0,8
炯炯有神的盲果,2081,只求给一个内测资格[可怜],4.0,13
炯炯有神的盲果,2081,永远支持你,4.0,5
北凉道白衣,2680,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊有没有天天跟我一样参加活动可是就是不中奖的?,4.0,37
北凉道白衣,2680,啊啊啊啊啊啊啊啊啊啊,4.0,10
北凉道白衣,2680,  。,4.0,3
jdjdj6327195968,2282,  想要,4.0,4
jdjdj6327195968,2282,想要,4.0,2
好帅的沉沦啊,2306,[二哈][二哈],4.0,8
好帅的沉沦啊,2306,转发微博,4.0,4
墨染夜雲,1608,米哈游新作《原神》放出了新预告！超好玩,4.0,19
some丶mo,2537,  期待,4.0,4
some丶mo,2537,期待哦⊙∀⊙！,4.0,7
Unforgiveable70756,2718,米哈游全新力作啊 支持支持[嘻嘻]    从崩崩崩坏二.6就开始支持米哈游了呢 祝愿米哈游越来越好,4.0,49
KianaKaslana58529,2719,   米哈游全新力作啊 支持支持[鼓掌],4.0,20
Jason3zs,1912,冲,4.0,1
犯困的枫痕阿,2660,[允悲][允悲],4.0,8
imbalilang,818,很期待!希望能早日在安卓上玩到。 没买过ps，ns，要是能在手机上玩到这样品质的游戏就太好了,4.0,46
老馬只是某许人,2284,崩坏三可以放一放了,4.0,9
Aziraphale_林,1141,pc端和手机端数据互通？,4.0,12
zzdisld,2404,希望中奖…,4.0,5
zzdisld,2404,希望中奖(๑•ั็ω•็ั๑),4.0,15
宇哥的狗粉丝,2403,很多人已经举报了 祝你早日关门大吉 哈哈哈,4.0,21
一身肝的兔,2543,好期待……,4.0,5
绘魔贱,2199,反正，我挺想玩的~,4.0,9
泥鱼龙最粪,1867,抄袭的辣鸡[鸡],4.0,8
泥鱼龙最粪,1867,抄袭必死,4.0,4
闇黑猫,1606,好兴奋哦，米哈游又出新游了。,4.0,14
Arceus-mega,1301,美术风格，先不说....你这个pv怎么....和塞尔达的pv这么像啊？,4.0,35
比赤色更红,2633,没想到吧，我出2了，继续抄啊,4.0,14
玉笛褚,2065,画风这种东西有专利么，那各个国家的画师不都可以申请了么[二哈]，等游戏出来再喷不行么……,4.0,44
梦想就是这只肥鸟,671,在哪申请内测？,4.0,7
_吃货萌萌哒_,2556,抽我抽我抽,4.0,5
萧舞,1938,加油加油加油,4.0,6
cbsy85417,1469,原神必死必死,4.0,6
大侦探J,2109,游戏机[游戏手柄],4.0,9
JxmDY,57,会不会上ps4哦,4.0,8
HHY12015,1840,好玩就玩，抄袭就打，等ps4版本中,4.0,17
ChrisJ丶德容,1892,这是赛.......？,4.0,11
李老白他她弟,1963,生死有命富贵在天,4.0,8
MISakamikoto20001,1414,真的流批！,4.0,5
谁染青衣沫肆雪,1506, ,4.0,1
谁染青衣沫肆雪,1506,球中奖啊！ 大哥大姐！,4.0,11
梓潇想有猫,2076,这看起来像塞尔达加古墓丽影加奥德赛,4.0,17
娱乐用万能天使,1442,    期待米哈游新作  单凭美工便足以让人为之买单的优质作品,4.0,31
孤鸟独帆,972,腾讯可是知道两手准备的，知道搞竞品那一套在当今版权意识强的情况下已经没用了，所以花重金养着其他的能出  见  这种游戏的工作室，呵呵，结果你们玩人家玩剩下的，就不怕掉里?,4.0,85
叫我夜哩,1288,看起来不错,4.0,5
kirito_aliez,2692,总之游戏还没出 希望能跟塞达尔比较能有让人眼前一亮的东西吧,4.0,29
瓶踏沧澜,2639,刚吧跌,4.0,3
瓶踏沧澜,2639,期待中,4.0,3
飞天的虾族,1572,预约送大师级吗？再不济送几个生命榴莲啊,4.0,19
不如吃泡面,1358,为什么一等奖不抽ns，ns这么没牌面吗[doge],4.0,25
念穰,1973,看看taptap上面那帮洗地rz，,4.0,17
GiarlDxin,39,林克 林克 睁开眼睛,4.0,10
GiarlDxin,39,能复制出完整的旷野之息 那米哈游也离世界一线大厂不远了,4.0,27
GiarlDxin,39,塞尔达的引擎是任天堂高度机密 不要瞎说,4.0,19
GiarlDxin,39,塞尔达的收费模式？ amiibo？,4.0,17
monster与生活,2280,想玩一下,4.0,4
monster与生活,2280,。。。。emmm,4.0,8
道士下山泡尼姑,2460,好东西要一起分享 ,4.0,9
道士下山泡尼姑,2460,好东西要一起分享,4.0,8
什么样的昵称算可用,2177,没玩过塞尔达，原神如果好玩质量高我就玩,4.0,19
魔法使Yozawa,1818,拉低中奖率，期待，想中奖。,4.0,13
执伞斩雨,2525,米哈游就是想学一下蔡徐坤的路子,4.0,15
ShangDie1,2079,抄塞尔达还不抽个ns，抽PS4？,4.0,16
把记忆结成冰zz,114,首测全部才1000个名额也太少了吧，别人小厂测试都能出一万个名额以上，你们米哈游几万个名额承受不住？？？搞个活动才发几十个名额，看着都寒酸。,4.0,70
把记忆结成冰zz,114, ,4.0,1
把记忆结成冰zz,114,  很给力,4.0,5
呆萌的Low狸,1933,不说其他的，游戏要做的好玩，有游戏性就可以，加油吧，希望能得到优质的游戏体验。[二哈],4.0,43
suhgr,1823,虽然不配中奖，但还是转一下[跪了],4.0,17
雪原月,2345,服了服了，就算说点草起风滑翔伞最早也是育碧波斯王子刺客信条也没塞尔达的事，这优越感，学到新词了，万物起源塞尔达,4.0,55
常在瑶心,2149,米哈游大伟哥牛皮,4.0,8
Nzw_self,1740,"有的评论做游戏真的是张张嘴就出来了[二哈]画风这游戏如果说抄的话,那么多动漫不都是一样的?玩法机制上确实有一样的，不过我只想说客户端大佬是真的NB[二哈]",4.0,77
梦幻卡多希,2337,好想要,4.0,3
小猪佩奇配不起,2168,我有生之年居然能再手机上完到塞尔达，谢谢你们了，国产游戏靠你们了，对了你别送ps4了，得送ns应景呀[微笑],4.0,54
zfsnmxn,2013,也太他妈恶心了吧？到现在还洗的要点脸吗？承认抄袭很难？？,4.0,28
MYLOLIK,2328,mihayou新作原神好像得到测试资格,4.0,19
悄然無聲的過客,1214,還真敢抄，真是無語了,4.0,10
满舰饰v,2496,期待一下！,4.0,5
Wlop_ooA,2587,我不管，抄不抄，反正我想玩,4.0,13
黑米米米米米,723,单机就玩 手游就算逑吧,4.0,11
景安upup,2541,dn即视感？？？,4.0,8
哀殿赛高,718,反正 就是抽个奖。让我康康,4.0,13
尬舞倾城,2119,冲冲冲  ,4.0,5
尬舞倾城,2119,冲冲冲,4.0,3
超级尧宝,2542,想要,4.0,2
枫之叶语I,2513,久等了,4.0,3
为何你的笑百度搜不到lirb,2494,我玩三崩子，也收到过周边，我有ns也玩过塞尔达，站在客观角度来看，很像抄袭，但是我感觉你们应该是来碰瓷的，一是想看看我们对游戏的评价，二是借着“抄袭”蹭一波热度，毕竟我感觉你们应该不会不知道老任的脾气，好自为之吧,4.0,106
冲上云霄的派大星,2667,在下来了,4.0,4
风眠VIA,2264,想要测试资格，到底真的抄了很多还是自主创新，我要看实物说话。因为还是很喜欢崩坏三，所以不愿意在没有体验过游戏前骂它抄袭[并不简单],4.0,65
白色豹IIA7,2244,丢人 真的丢人,4.0,7
伪装成锦鲤的咸鱼77664,2638,仔细看一分十秒的极限闪避，那只怪像不像海拉鲁的独眼巨人,4.0,27
伪装成锦鲤的咸鱼77664,2638,原罪传说：旷野之息,4.0,9
伪装成锦鲤的咸鱼77664,2638,米哈游飘了，原本是被模仿的一股国产清流，结果却沦为与其他厂商一样，真的不要自毁门面啊，顺便  ，发律师函了喂,4.0,54
伪装成锦鲤的咸鱼77664,2638,你可以去百度一下次元守望，你就知道为什么这么说了,4.0,24
螺旋藻HZ,2162,做的真的好棒棒哦，建议最先发布ns版本。,4.0,20
惹完我宝一定要立刻哄,1814,抄袭真开心,4.0,5
xxxSickoxxx,2193,我懂了，我们氪进去的钱拿进去让你们搞成这种东西了[太开心][太开心][太开心],4.0,39
为了你游单独注册的,2707,不管咋样还是很期待的！,4.0,11
saber26241,1531,顺便国际服跟国服同步开服，外国玩家评论一片友好，一个喷子都没,4.0,30
saber26241,1531,我只希望喷子不要转发[doge],4.0,16
龍霸宇内,1122,啊啊啊，好期待啊，超喜欢这种类型的游戏[微笑],4.0,23
零渊无渊愿,2232,又是照着抄，一堆人云都没云过塞尔达还出来洗，真的让人尴尬，pv里把能抄的都抄了个遍，还洗呢，你能举出这么多相似点的游戏?米哈游这是败自己名声来宣传的吧，碰瓷营销?,4.0,81
江边沼泽害死村民,1679,就是故意碰瓷炒作，一群铁憨憨还上钩,4.0,17
瑾瑶慕暖弦,2057,所以这游戏到底是单机还是网游啊，pv都没有看到是组队打怪都是一个人，如果是单机像崩坏三那样的组队形式那就没意思了告辞。,4.0,59
祥拓艺,2096,我有点怕，说真的,4.0,8
丨Sakurain丨,1964,好玩我就买单。,4.0,7
Accelerator40891,2053,想中个奖，不知道有机会吗，支持米哈游,4.0,18
幸运的滕蔓,1095,作死模式开启[摊手],4.0,10
幸运的滕蔓,1095,[跪了][跪了][跪了],4.0,12
丨Mush丨,749,碰你妈的瓷。,4.0,6
丨Mush丨,749,看到这种不要脸行为就当是发泄心情了。,4.0,18
丨Mush丨,749,那不就是非常常见劣化抄袭吗，国内我还没见过优化抄袭。,4.0,26
丨Mush丨,749,你别洗了，我求你了，看你也是讲理的人，抄了就是抄了。,4.0,26
丨Mush丨,749,你不想抄袭，自己都知道避嫌，你这各种地方都一样，毫无避嫌行为，还怪人家说你抄？,4.0,39
丨Mush丨,749,你可得了吧。美术风格一样，玩法一样，然而呢，这个美术风格和玩法正是人家最独特的地方，还不是抄，你可别拿抄袭法律说事，然后你也别说不是打四神兽就不是抄袭了，那你这意思，我拍个电影，我把复仇者联盟4前面一半放前面，后面一般我自己拍，我就不是抄袭了？,4.0,122
丨Mush丨,749,？抄的配色你欣慰啥。这pv 展示里可没做足差异化啊，里面的各种玩法一样不说，镜头构图也抄，配色也抄，这都展示出来了还有啥好说。,4.0,63
丨Mush丨,749,海之号角可没用同样的画面，差异化可做足了，玩法上也并不完全是塞尔达。人家可没连宣传pv 的构图都抄，配色完全一样。,4.0,57
丨Mush丨,749,那是这帮人没版权意识，这不就是把偷来的东西卖给这帮人吗。,4.0,28
丨Mush丨,749,致敬还有理拉。,4.0,7
丨Mush丨,749,我是没见过几个二渲三贴图配色和塞尔达一样的，这个是真一样，艹也一样，阴影颜色也一样，任天堂根本不把这种公司放在眼里，告都懒得告。舆论说他抄就ok了。,4.0,74
无双的cake,2164,盖楼,4.0,2
鬼跪鬼鬼,1446,期待，期待,4.0,5
鬼跪鬼鬼,1446,期待,4.0,2
犯二青年19,1194,我还蛮期待的[憧憬][爱你],4.0,14
作者笔落方休,2712,      呃好啊，一起预约，谁中预约号，谁是狗,4.0,24
作者笔落方休,2712,原神开测了，一起搞起,4.0,10
杍翛,2265,我想要资格,4.0,5
风之鱼丸,542,求登陆ns[doge],4.0,11
红火恍恍呼呼,2495,不愧是米哈游！狗改不了吃屎啊,4.0,14
tk4830792,1026,现在才刚刚放出PV，实际效果还要等明年春再说了，但是到时候肯定一大群真香警告。虽然和某些游戏很像，但实际操作效果，反馈等等一系列问题还是等有体验再评价吧。就像最近的某捉妖，那进化，那捉宠方式，还不是有很多人在玩。,4.0,106
tk4830792,1026,其实刚出三崩子看B站一个视频的时候，我就调侃式的发了一条弹幕，原话忘记了，但是大概意思是：现在手游崩坏三都这画质了，以后要是再出新游怕不是要出PC端的游戏哦。当时一句戏言，如今即将成真啊！,4.0,94
凉透呢啊,1792,哎呀,4.0,2
pigpigpigoink,1588,反正就是为了热度咯[嘻嘻][嘻嘻],4.0,17
桜歌花舞,1778,emmm以前老米小的时候崩坏二超喜欢的，题材很好玩法也很有意思，怎么现在公司大了搞的一点新意没有了,4.0,49
桜歌花舞,1778,封面的水晶序曲还真好听哦.,4.0,13
讨人嫌的小白,2181,啊啊啊许愿资格！！！！,4.0,11
微笑着守望,1884,期待测试后把这些人脸打肿！,4.0,13
为什么不能叫大鬼呢,2361,非常期待希望可以拿到测试资格,4.0,14
XNBY_墨白,2576,其他我不管，但这有男人，怎么能行呢，嗯哼(￣∀￣),4.0,25
北冥有鱼曰咸鱼,1661,在？为什么官网bgm的钢琴声这么像水晶序曲？,4.0,22
有圈的9,1519,看过pv之后各种设定估计已经定下来了，尽管很像但是实现这种功能第一反应大概也是这种方式，至少后续pv给点能让人眼前一亮不一样的特点看看。,4.0,68
周一情侣是真爱,1848,脸皮堪比城墙[微笑],4.0,10
lzcxhxhxh,1376,你们自己就不知道自己这样抄会把自己名声搞臭？就算知道却还是这样做了？心里有点b数可以吗？国内游戏的名声就是被你们这种（省略星号两个）搞臭的[微笑],4.0,73
CyyyyyC233,493,  肯定是我的,4.0,7
尘世间见,455,坐看最后是翻车还是真香,4.0,11
-吸魂鬼-,1411,呕呕呕呕,4.0,4
丿醉影78765,2469,原神策划:计划通[二哈],4.0,12
古斯特人,830,先期待一波,4.0,5
Messnow1,366,期待原神[馋嘴],4.0,8
OK禁烟OK,2575,等21号内测再看吧,4.0,9
OK禁烟OK,2575,怎么那么像塞尔达  ,4.0,10
星轮逆转,1172,抄不抄我不管，好玩就买单。最简单直接的道理。,4.0,22
NEXENO,2681,能有点自己的东西吗？[倒脸],4.0,14
NEXENO,2681,你们敢承认你们抄哦不借鉴塞尔达吗,4.0,16
看门道哥,1367,在？一等奖改送ns吧，二等奖送塞尔达，怎么样[嘻嘻],4.0,26
看门道哥,1367,我决定买个塞尔达了[笑cry],4.0,15
NekoMioing,1809,啊啊啊,4.0,3
商蓝999,2339,想加入冒险家的行列,4.0,9
O_o风见,935,东施效颦[打脸][打脸],4.0,12
wb什么时候倒闭,1190,塞尔达低魔世界用物理手段滑翔可以理解。我看这个pv主人公们反手踢脚都是华丽特效，怕人人都是带魔法师，居然还在用物理滑翔？,4.0,60
wb什么时候倒闭,1190,国人配玩好游戏？配个(),4.0,12
多功能彩笔,1415,抄袭不得好死 哦[可爱],4.0,12
lorahi,2030,抄袭司马,4.0,4
尾咩咩,722,你这塞尔达的味道要不要这么明显啊,4.0,16
normanbao,814,能百分百继承botw也蛮不错的,4.0,15
normanbao,814,挺不错的啊，塞尔达续作等不到玩这个也挺好,4.0,20
暖巷与鹿,1956,拉低,4.0,2
ShapeShifter2,1031,我的天啊，这借鉴都谈不上了，就是赤裸裸的抄袭啊，脸都不要了,4.0,29
kurosaki_白,645,好顶支持，有ps4版更好！,4.0,13
氪金境界,2084,想要,4.0,2
宇智波带球过人,469,律师函警告,4.0,5
贝雷丝厨,1567,狗改不了吃屎,4.0,6
皮蛋熊,360,好像传说系列,4.0,6
xiong的闲居,94,你是个主机网游，手机手游？？？？,4.0,16
playingapart,505,说实话，他要是能整出个有塞尔达质量的手游出来也算他牛批,4.0,27
幼刀叢雨酱70301,2190,我永远喜欢米哈游,4.0,8
阿涵阿函,1464,额，你这算是抄袭吧？？[笑cry][笑cry][笑cry][笑cry],4.0,35
Takamachi_Vivio,1667,真当没人玩过塞尔达么 这么明着抄袭 律师函警告,4.0,23
迷花物语X,2443,[doge]有点东西  ,4.0,12
油兔音乐,439,[doge]可以可以  ,4.0,12
芒果果的香味,897,Copy忍者 米哈游重出江湖…掀起第三次课界战争[二哈]手持概率神器0.98和侧滑剔骨刀，你准备好了吗[doge],4.0,57
R-Fon,246,上ns么[费解],4.0,8
田橙郓,2673,加油米哈游[肌肉]，只有做成为大家认可的游戏，才能让有些人不再言语。,4.0,34
跑步不开灯,2683,滚,4.0,1
ZAKI_2473,385,这草燃烧的效果，还有敌人的射线，你确定不是用塞尔达装的mod吗？,4.0,32
喵皇八百万,2711,我只想要测试资格，玩过再对其评价,4.0,16
小明1231372,1716,有好创意的公司没技术，有技术的公司没创意，绝了。但你这pv都抄是不是太过分了？,4.0,39
电气啄木鸟,1090,还有人说玩塞尔达的有优越感。。真没有，很多人只是不想看到国产游戏厂商自甘堕落，可能游戏不一样，但是pv打这些擦边球也很恶心了，用心做些原创的东西很多人都会买单的,4.0,80
-Dong-X,1058,风魔龙太像怪物猎人风飘龙了,4.0,13
嘤嘤嘤怪的天下,2511,。,4.0,1
ink麻烦热咯咯我刻薄破功,210,真的吊 第一个镜头开始就感觉是塞尔达。。真的服气。。牛逼啊！！,4.0,31
MAZXKL,2371,抄的可以,4.0,4
虎爪吃咖啡布丁,2455,任天堂律师函在路上了[doge],4.0,16
Yama丶M,176,画面不错哦。,4.0,6
我喜欢尼娅还有大家,2143,不知道能抄到什么地步，希望抄就把人家好的地方抄过来，不过律师函警告估计是没跑了,4.0,39
LinkA199312,2686,我和你们讲，任天堂抄袭你们的游戏哦，给任天堂发律师函吧,4.0,27
LinkA199312,2686,最强法务部逐渐沦为笑话,4.0,11
LinkA199312,2686,来啊哦,4.0,3
-死徒-,1373,吃相真难看呐，米哈游[微笑],4.0,14
我爱开封菜,138,JRPG你们要全部致敬一遍？,4.0,14
我爱开封菜,138,米哈游，劝你们别游戏还没出就把自己搞臭了，对你们一点好处都没有，好自为之,4.0,36
vfyccvj,1706,丢人现眼,4.0,4
vfyccvj,1706,这和旷野之息有区别？,4.0,10
FFFa玲,2216,占楼，我是永远的米卫兵 [哈哈][哈哈][哈哈],4.0,24
GungnirOD,747,你要真能抄出个塞尔达旷野之息我都算你米哈游牛逼。就怕抄几个机制完事儿，空有一张皮。自由的开放世界？可以互动的环境？有趣的主线任务？生动的人物塑造？,4.0,73
9u4p,499,这碰瓷也太故意了，生怕别人想不到塞尔达传说似得,4.0,23
SunSolaire,1850,做游戏不需要脑子，全靠抄，真的舒服[二哈],4.0,21
月轮姐姐什么时候到,1515,让我来！！！！！挤一挤,4.0,11
张涌楷12049,2501,666,4.0,3
爱空翻斯坦,506,抄你妈呢,4.0,4
玛格丽特虾米,795,大伟缺钱了,4.0,5
少爷哦舍特,2440,欧皇加持,4.0,4
你这样是要像全国人民谢罪的,2573,到时候可别真香呀[笑而不语],4.0,14
雪还在下70541,2617,我同学想带我入《塞尔达传说旷野之息》的坑。 让我帮他把任务带到最近的神庙，然后我反方向走了半个地图。但神奇的是，我苟过了无数的小怪。[二哈][二哈][二哈][二哈][二哈][二哈][二哈][二哈],4.0,98
命运之契约,1006,没错！我就是那个不会中奖的那个人，过来凑数的！,4.0,23
泥头车师傅1,313,为啥某塞尔达从几年前就开始抄你们了，好气[doge],4.0,26
随个12759,2058,万一中了呢,4.0,5
FAITHLESSS,9,照抄要脸吗,4.0,5
炫彩雪豹,2347,吹爆,4.0,2
三千院凰,511,能不能要点脸？？！游戏内容你抄也就抄吧，能不能不要连PV都抄人家的？自己剪辑一些其他镜头弄个不一样的配乐行不行？无语了，又尴尬又觉得丢脸,4.0,68
败者食dust,1922,不是，那个城堡怎么跟海拉鲁大陆的一模一样，还有那个时光女神殿,4.0,30
朝丝而雪飘,1835,加油啦，冲冲冲 ,4.0,8
朝丝而雪飘,1835,何必在意说什么抄袭塞尔达，米哈游之所以成功，就在于他们将之化为行动，他们用最终结果说话，那是他们不用说话，结果一目了然，反正我支持米哈游，加油，原神成功，殷切地期待着,4.0,83
英灵丘比,413, ,4.0,1
英灵丘比,413,难啊,4.0,2
卷卷卷卷阿,1064,抄就完事了,4.0,5
大芒果果果果果果菌,1451,后期多改改吧[中国赞],4.0,11
靠树望天,607,我希望在ns上玩原神[doge],4.0,16
靠树望天,607,塞尔达pv3…不说了,4.0,10
辐射桃子,679,就这还国产游戏呢真丢脸,4.0,11
星叶儿不会受伤,1559,我的了.jpg,4.0,7
水与天齐,1196,看到没人说像二之国我就放心啦,4.0,14
望宇离痕,1343,……草上火焰的风都一样……,4.0,13
小鸟游立夏,618,这抄旷野之息也抄的太明目张胆了，要点脸？,4.0,20
雅客吸,343,国产塞尔达？,4.0,6
kop小狼5,1100,能不能好好做。 既视感太强[汗],4.0,16
阿布布嗷,1648,这游戏看起来好赞[好喜欢]有些人不要张口就来[吃瓜],4.0,26
布袋junior,1353,都已经这样了，建议加上昆特牌,4.0,14
c1145323,2274,呕,4.0,1
鸽鱼鸽,2104,不要停下来啊(指抄袭[太开心],4.0,15
铁线圈,1748,...非得这么搞么？服了[鼓掌][鼓掌],4.0,20
雨奈OS,2405,黑魂[允悲],4.0,6
寂月zxcbjy,1872,和kurtzpel有点像[允悲],4.0,16
snakeYD,1765,不亏是米哈游，果然还是干老本行,4.0,15
snakeYD,1765,对啊，你洗米哈游，我洗tx，有问题？,4.0,18
snakeYD,1765,tx公益可不少，米哈游一个不入流的公司也有资格和tx比？,4.0,28
从不摸鱼的烨橙,1211,是你原神飘了还是我老任拿不动刀了[费解],4.0,20
Dante_Link,1996,你这宣传片不改要挨骂的，玩过塞尔达的都有一种强烈的即视感,4.0,28
没饭吃的小孩,737,去看看塞尔达旷野之息的pv3吧,4.0,15
Sessyon,1752,原来这就是低配版的旷野之息啊！,4.0,15
tl疯人院,1533,那个男声听着像孙晔老师，应该不是赵路老师（奥托cv）,4.0,26
六翼丶Angel,1797,pc是模拟器还是真有pc端啊,4.0,14
虚空之眼卡萨丁,1182,只想要测试资格,4.0,7
林丶麒,1110,居然有点想玩?,4.0,7
欧气满满123,1232,我就问问，要氪金吗[吃瓜],4.0,13
丹青_蛋清,1265,iPad Air3等待出战,4.0,13
莱伊德,2451,抄的过分了吧,4.0,6
Chowsix,2034,安卓实属弟弟,4.0,6
__Huu__,464,只要不是氪金手游我就支持！,4.0,13
咸鱼蒸猪肉丶,237,这不是龙之谷吗？[费解],4.0,12
SsSsan丶,850,我特么吹爆！,4.0,6
Gyana_J,441,叼炸天了啊这次,4.0,7
果格_拉客叶儿41474,2695,我的手机怕是要炸,4.0,8
肝爆秃头少年51973,2687,万一中了呢,4.0,5
