F_UserName,User_nIdx,F_Comment,Label,TextLen
林克林,2379,旷野之息续作由米哈游开发,1.0,12
林克林,2379,请问一样吗？外国缺能制作自主创新游戏的工作室吗？抄了就是抄了，借鉴的太多，这游戏火了风气会不会被带歪,1.0,50
Rockpalette冬眠版,1871,口区,1.0,2
SilvermoonO_o,1054,虽然崩坏三的人物动作也没少抄，但是至少没这么多也做的不这么直白，虽然崩坏三这个游戏我已经恨透了，但至少质量还在那，我对米哈游公司本身还抱有期望，直到看见这个原神。一开始大家都说可能只是pv碰瓷什么的，现在自然都懂了。,1.0,108
SilvermoonO_o,1054,想想你们当初怎么喷次元守望的？次元守望抄了就被喷，米哈游自己抄就找一万个理由？这还怪人说你们米卫兵？,1.0,50
SilvermoonO_o,1054,好的好的米卫兵啥都是事实，原神牛逼,1.0,17
SilvermoonO_o,1054,看见比肩塞尔达就没什么可说的了，你开心就好,1.0,21
SilvermoonO_o,1054,300+小时可以直接开始吗,1.0,13
这是个本子花,2510,什么年代了？还在接着抄？正版意识已经越来越强了好吧 明眼人都看得出来[doge],1.0,40
小北方神涯,1329,我就想说，游戏行业真的走远了，出的什么垃圾游戏。,1.0,24
你比我胖哦,2310,为了捞钱脸都不要了,1.0,9
地-瓜,225,呸！！！！！！！！！！！！！,1.0,14
桃黑亭,173,过来吐口痰嗷[太开心][太开心][太开心][太开心],1.0,26
完美的瓶子君,1759,我一直是蛮支持国产的，其实就算是抄袭玩法，我觉得只要有自己的东西，我觉得也没什么问题，但元神已经不是抄玩法了，根本就是把玩家当傻子。这尼玛画风玩法，全都是塞尔达的影子，抄作业好歹也改改啊，老早之前就以国产动作之魂自居，现在还恬不知耻地照搬，可有点数吧,1.0,125
阿林LA,1183,抄袭狗你好,1.0,5
关老师就是我,518,抄袭塞尔达盗取别人努力的成果真的丢脸,1.0,18
人上人下人上人下人,2410,为啥不送ns？[嘻嘻],1.0,11
BL青涩UE,475,看到大家都在骂你，我就放心了。作为一个游戏开发者，去侮辱真正带来快乐的游戏，是不是要扪心自问一下，自己已经变成了最肮脏的大人呢,1.0,63
人穷志短败嗨风_,1534,这就是塞尔达：旷野之息的续作pv吗，感觉不如旷野之息啊。果然任天堂已经不行了[doge],1.0,44
人穷志短败嗨风_,1534,pc都上了，这米哈游敢不敢上ns[吃瓜][吃瓜],1.0,24
龙武文A,2283,有做好游戏的能力，非要搞抄袭，伤心了,1.0,18
普普通通的朋友,528,呕,1.0,1
樱桃小丸子的x先生,1791,赚了钱开始飘了，明目张胆开始抄？,1.0,16
惭渊,2598,有一天，大约是中秋前的两三天，掌柜正在慢慢的结账，取下粉板，忽然说，“米哈游长久没有来了。还欠十九个钱呢！”才也一个喝酒的人说道，“他怎么会来？……他打折了腿了。”掌柜说，“哦！”“他总仍旧是偷。这一回，是自己发昏，竟偷到任地狱家里去了。他家的东西，偷得的么？”,1.0,131
林歌2088,1789,致敬致敬.jpg,1.0,8
永不推箱高远遥一,1092,这就是塞尔达续作吗,1.0,9
梦花彼月,893,你随意作，真出了事，别影响崩坏三，崩坏三要是因为你出了什么事，我和你没完,1.0,36
涩涩bot,1181,[嘻嘻],1.0,4
穿刺仨甲,104,来看抄袭游戏,1.0,6
百合磁力,1016,碰瓷营业大 成 功,1.0,9
_L_z_h,289,原创真的那么难吗？,1.0,9
十三缘_,1204,咋不抽ns啊 抽什么ps4,1.0,13
小鸽子今天咕咕了吗,736,#塞尔达抄袭原神# 原神传说：塞尔达之息？[doge]老任法务部该干活了呀,1.0,37
ronto终于改掉了名字,331,是觉得中国玩家没有几个人玩过塞尔达吗,1.0,18
Zjxdrrrr,2636,(⊙o⊙)哇，塞尔达出手机版了,1.0,15
陶里折,682,能不能送ns啊我想玩塞尔达,1.0,13
翳云之上,1660,你妈 没噜,1.0,5
用户523650012,288,为啥送的是PS4,1.0,8
夏天小熊猫_,170,没钱没技术？我觉得你们技术真的太好了，还原度很棒，加油，国产游戏的希望,1.0,35
西北方丈助,1910,你吗没了,1.0,4
l_Asuka_l,41,真有你的啊，大伟哥,1.0,9
Abnaq3idmos,159,讲道理，抄袭的部分去掉，剩下的也还是不错的游戏，明明有本事却硬是要去秀下限，实在难以理解。就为了想让大家骂骂上热搜？,1.0,58
中空骰子,408,这种事你们可以花点钱嘛，花点儿！哪怕买呢！花不了多少钱！哪怕偷偷摸摸的，简直就是土匪！土匪都不如！还让人家玩家念你们好，就一句话！！钱肯定是挣不着了！恶心！恶心！恶心呐！恶心！呸！太恶心！,1.0,94
_吴叫兽,80,脸都不要了吗？,1.0,7
_吴叫兽,80,抄的真棒[大拇指] 鼓鼓掌,1.0,13
西伯利亚著名猪头,1890, ,1.0,1
西伯利亚著名猪头,1890,辣鸡抄袭,1.0,4
油北小岛,1944,要脸么,1.0,3
nimo在这呢,2684,我觉得应该再送台ns的呦，亲＾3＾,1.0,17
队友马一枪就开次花,1306,真就国产游戏传承精神呗,1.0,11
Penguin汤汤汤汤汤汤汤汤汤汤汤,243,要脸吗,1.0,3
SheepishRicardo,512,我之前看图片觉得虽然像但是也不一定就是抄袭，看完这个视频让人恶心，尤其是开发成本有我的钱，别送PS4了，不如送个原神独占手机吧，锁区的那种。,1.0,70
途泱,38,抄袭者,1.0,3
请主动隔离14天,2559,抄你妈呢,1.0,4
cccBui,2352,为什么不送swtich？ 因为怕被抽中的粉丝认出原神是抄袭？,1.0,30
壹棵药,1062,你怎么不敢抽几个ns?,1.0,11
伊伊伊然_,55,怎么不抽抽ns[笑而不语][笑而不语][笑而不语],1.0,25
面面鱼sy,993,抄的可以,1.0,4
月猫佑,255,你们啥时候倒闭啊我放鞭炮庆祝[太开心][太开心][太开心],1.0,29
擅长摸鱼的friends,1378,我佛了 小年轻没怎么玩过猎天使魔女 抄完尝甜头了 这种受众这么广的游戏都敢碰 口碑做炸了不是活该 真有你的啊米哈游戏[吃瓜],1.0,62
少林不是客车,1864,敢问贵公司要脸吗？,1.0,9
SuGAgASA,1409,送啥PS4  你应该送ns,1.0,13
SentarOvO,977,抽个ns＋塞尔达吧,1.0,9
熊拾酒,1342,某些洗地的是也真的没玩过原创游戏 只能吃别人二次排泄后的东西，还要一边拍手叫好，赞叹美味。原创得不到尊重，以后这些人只能吃别人多次排泄后的了。,1.0,71
清不完堆积滴阿锤,1001,怎么不想着抽个ns呢弟弟[嘻嘻],1.0,16
Jr_Way,196,如果还原神作真的是本意的话，我还是取消预约吧，失望……,1.0,27
超和平冬子,47,现在流行致敬！呵呵[doge],1.0,15
Mikan_菊子君,1012,咋不抽ns呢[嘻嘻][嘻嘻][嘻嘻]是我ns不配还是咋滴[doge][doge][doge],1.0,46
用户6120903860,2151,终于可以不花钱玩塞尔达啦！,1.0,13
凡叶不会烦耶,1276,你该送ns让你的卫士玩一玩塞尔达[太开心]卫士洗都洗不来，跟傻子一样,1.0,34
小相欧皇,2037,抽我,1.0,2
修勾凰凰,2309,这个在哪下载啊，iOS商城都没有下载图标,1.0,20
小z剑客,1578,期待,1.0,2
天才han4,834,没中过啊,1.0,4
天才han4,834,这是手游吗？,1.0,6
天才han4,834,什么时候发布？,1.0,7
墨风小隔阁卍,1948,啊啊啊啊啊啊，哇，还想要。。。,1.0,15
白石麻衣亲了察,92,该抽奖了,1.0,4
小町千岁,1350,熟悉的bgm[doge],1.0,12
御坂10028号,2333,小学生，双标狗有多少？一边转发，一边狂喷什么心理？,1.0,25
我的高木同学在哪里,2721,喷的人不要抢内测行不行～[泪],1.0,15
詹尼janny,696,话说安卓平台测试什么时候？,1.0,13
风吹又日晒生活自由自在,2139,[污],1.0,3
MelancholyZmon,445,  中了我可以换激活码吗？,1.0,13
MelancholyZmon,445,今天开今天抽,1.0,6
SUNHANNIBA,1418,[允悲][允悲][允悲]崩坏三没有进过测试服，原神渴望进次测试服，虽然我很非，但我还是要挣扎下,1.0,47
重庆Chika酱,537,期待中,1.0,3
重庆Chika酱,537,期待,1.0,2
重庆Chika酱,537,  ,1.0,2
-hhyyyyyy-,1560,我的我的  妈呀,1.0,8
幻有梦现_,928,我不要奖品，给个码就行啊  ,1.0,14
幻有梦现_,928,我不要奖品 给个码就行,1.0,11
幻有梦现_,928,炒鸡想玩，求你辽,1.0,8
JARVIS-YH,1120,[哈哈][哈哈][米奇比心],1.0,14
Tym沫源,1946,看完看完看我!,1.0,7
果果同学提不起劲,886,预约了 希望能进内测，非常期待，看起来不错，崩坏三没有入坑但往复下载好几次了。到是一直在玩崩坏二，温迪真不是温蒂吗[doge],1.0,63
不会降龙十八掌的靖哥哥,689,你们这不就是给塞尔达换了个皮吗[摊手],1.0,19
Lil1mi,2074,转下,1.0,2
Mountain韬,1331,游戏抄袭违法最多的有两种情况： 1.未经许可使用其他公司游戏的美术素材 2.未经许可使用其他公司游戏的源代码 原神并没有触及法律的底线 玩法是根本不受保护的东西（只保护表达不保护思想）（我看当年只有人说q飞抄跑跑，没人说跑跑抄马里奥赛车） 不管怎么说，白猫黑猫，捉到老鼠才是好猫,1.0,139
假装很强的萌新,4,期待到了,1.0,4
圣安地列丝,624,这也太不要脸了 你们的心里不会痛吗！,1.0,18
呆伦Dylan_CasterRefx_UP,760,又说抄袭又要玩的，你们算是什么立场？小学生么还是双标狗？,1.0,28
方山莫奈,1000,诚心求原神测试资格，作为一个老牌米卫兵，真的不想错过原神的第一次测试[可怜],1.0,38
方山莫奈,1000,ps4我就笑纳了[doge]  ,1.0,16
WeRjo,755,为什么不送ns,1.0,7
WeRjo,755,为什么不送ns,1.0,7
包卷小寻子,2551,能预约的地方除了米哈社斗抢了pwq 拼命也要抢到资格,1.0,26
御坂1998,1639,真尼玛恶臭 策划本来就恶心了，游戏还继续出更恶心的,1.0,25
EVAN_030,1207,抽奖送啥ps呀，送ns才对[doge],1.0,19
林壑敛瞑色,1630,卑微仔需要拥有姓名,1.0,9
无脑六,609,没有美术基础的人真可怜呀，这都能看成既视感,1.0,21
渐行渐近近个锤子,488,在座的各位快醒醒，他们PV是故意剪成这样的，这样做传播广反响大，能吸引一大波猎奇群众围观下载呢。这就是我国的基本国情呀，你们在下面骂他，他都有脸抄了还怕你这两句口水？不光脸不红，心里还美滋滋，甚至想要多雇一些水军来骂自己,1.0,110
小悦爱吃甜食,1180,派蒙好可爱[喵喵],1.0,9
狠狠的把id给,1375,要不是米哈游出原神，任天堂能急得拿出botw的新pv吗？？还不谢谢大伟？[doge],1.0,42
快点多谢甘楽哥啦,185,[嘻嘻]大家别这样 这烂公司你不让它抄 它能做出个屌游戏来 是吧 人家摆明了割韭菜钱,1.0,42
一名强者,384,还是看最终游戏素质吧 不过这个画风不是我的菜先观望 如果有氪金抽系统 就不玩了 买断制可以考虑,1.0,47
雪盖乌龙茶,1732,抽我抽我！,1.0,5
世事怎抵清宵梦境,1617,所以这到底是个什么端的游戏啊？手游？,1.0,18
也就那样丶丶,1103,抄袭[微笑],1.0,6
也就那样丶丶,1103,前人经典案例：某手游(海…)抄袭 赔了300万后 继续靠着盗版手游挣钱…脸都不要了[怒],1.0,44
想要有只喵小,1295,[doge]你这个pv过分了啊 dn既视感,1.0,21
想要有只喵小,1295,[doge]一名老年风行者路过 虽然几年没玩了[允悲],1.0,27
想要有只喵小,1295,[doge]我觉得像dn多点,1.0,14
猫的摇篮-伪物,2,你们抄的原作要出续作了，你们的原神续作可以安排上啦[doge],1.0,31
猫的摇篮-伪物,2,真是抄的有水平啊[doge],1.0,14
MuteANDowl,1576,送ps4pro是最骚的，无内鬼主页来点原神嘴臭[嘻嘻][嘻嘻][嘻嘻],1.0,35
呆头虎虎,1430,服了,1.0,2
見光死的智障,873,来都来了，吐口痰再走吧,1.0,11
RDJJJJJJ,1042,一等奖为什么不送ns？瞧不起ns？,1.0,17
大尾拟八哥,726,臭不要脸,1.0,4
秦岭秋风i,1625,旷野之息出续作了 您呢[嘻嘻][嘻嘻],1.0,19
秦岭秋风i,1625,………………………………,1.0,12
正念训练学员,849,你就是塞尔达续作？,1.0,9
悠幽唐人,2040,续作还抄吗？弟弟,1.0,8
林焕_然一新,2483,育碧或成为最大赢家[doge],1.0,15
落鲸遗年,2204,不违法，不道德！丢脸！[吐],1.0,14
抗压吧吧务团队10086,1653,z？我只要个测试邀请码就ok了，毕竟那么多人骂抄袭我相信肯定不会有什么人玩，与其这样不如把邀请码给我，让我来试一下毒，真的。,1.0,62
嘴臭骑士V28,1266,滚,1.0,1
风咏,133,都抄袭了，还不送ns？,1.0,11
正确的一针见血的,1905,也就微博上的评论比较正常了，米卫兵总部批站全是憨批在洗地[嘻嘻],1.0,32
正确的一针见血的,1905,之前看图就感觉像，现在看宣传PV就更像……嘛，对于米哈游来说也不奇怪[吃瓜],1.0,38
-TIN-,221,山寨塞尔达这个名字适合点,1.0,12
公子伏虎,2393,来了大伟,1.0,4
蜂鸣小二,700,期待已久了，品质致胜。,1.0,11
华紫煜hzy,2714,Ps4 pro手感是啥样的，想摸……,1.0,18
空见闻风,1722,我家没矿，可能玩不起米哈游的游戏嗷[太开心],1.0,22
鸥洗恩,379,是网游吗？,1.0,5
鸥洗恩,379,塞尔达即视感,1.0,6
硅基狂潮,1874,来了来了,1.0,4
剑魔小姐月光加冕,1762,呜呜呜你妈没了,1.0,7
最喜欢大家了呢,2275,我想要资格.jpg,1.0,9
艾薰-艾拉拉拉链,2296,某些玩家真优越嗷，连蛙泳和攀爬动作也变成塞尔达原创了的哦[二哈],1.0,32
梦世一生,2194,支持我没有玩过塞尔达但是游戏还没有出来就狂喷是不是不太好,1.0,28
赵琦先森,920,666,1.0,3
knight-妖梦,1278,这是！,1.0,3
啊啊啊啊爵,1861,好消息是：策划还有时间改改主线，千万别是救公主什么的，当时候真的锤的你妈都没了,1.0,39
北冰暖羊,1783,建议直接登陆ns，学学人家海之号角,1.0,17
狂小鑫OvO,2238,你妈死了,1.0,4
十六夜小黑,1263,给我个测试资格[二哈]想画点同人试试看......,1.0,25
桐人·MickeyChan,299,游戏还没出来，就先不评价游戏。我就点艹这个PV了，真实恶心。[费解],1.0,34
桐人·MickeyChan,299,这个开头[二哈][二哈][二哈]是你，林克！,1.0,22
爱羽之殇,1940,是时候展示欧皇的魅力了,1.0,11
转发抽奖搜罗,1513,#转发抽奖搜罗[超话]#,1.0,12
温暖atatagai,2113,  ,1.0,2
温暖atatagai,2113,我的手已经抓住原神的未来了，测试资格我收下了！,1.0,23
竹蜻蜓QaQ,2300,联机塞尔达快来啊！,1.0,9
___屉攸___,1381,有啥可喷的嘛，爱玩玩不玩滚，真如果涉及抄袭老任那样能不管？米哈游家的游戏质量，吹爆！,1.0,42
KARAKA3,714,不是很明白一些评论，动画渲染=塞尔达？,1.0,19
MSK-友人A-,44,这是手游吗,1.0,5
某堡颜值担当,1975,我从来没见过这么好玩的游戏，但是没有苹果手机和电脑，只有ns，期待原神上ns[太开心][太开心][太开心],1.0,53
某堡颜值担当,1975,我是因为玩贝姐2没中文，去看攻略视频从弹幕ky才知道崩坏三的[太开心],1.0,35
浮生梦行1987,557,你们考虑下登录ns吗[doge],1.0,16
小张张志祥,74,这不是旷野之息吗？？,1.0,10
帅帅阿伟是我,1795,[可爱],1.0,4
鱼仔想想想,1187,你如果只是换皮塞尔达，那对不起别怪我素质差，我要开喷辣,1.0,27
张大大大大奔,740,7年老粉求资格！,1.0,8
RKtech,677,我甚至觉着更像dn…,1.0,10
ZoCoCo_CN,1393,在我看来《原神》是对《旷野之息》最低劣的抄袭！[微笑]换个人物换个世界观，然后开放世界里的建模场景几乎全部照搬，里面的一花一草一木都让我看到了满满寨版的旷野之息，更别提什么游戏节奏和战斗方式了，这还tm能说是借鉴吗？！不可原谅！最后，请任天堂法务部务必告死它[摊手] ,1.0,134
ZoCoCo_CN,1393,在？为什么抄袭塞尔达？,1.0,11
Cynicus,491,碰瓷碰的脸都不要了，D区[作揖][作揖][作揖],1.0,24
三分归元气少年,359,这是塞尔达新mod吗[doge],1.0,16
megamimegumi,596,让我恶心,1.0,4
冰镇羊咩咩,969,评论让我相信了这是一场碰瓷营销嘻嘻,1.0,17
lkx3377456,19,这TM就是打了mod的塞尔达吧[吐],1.0,18
lkx3377456,19,就算不出这游戏也早就臭了啊,1.0,13
lkx3377456,19,别乱喷啊，这明明是塞尔达的mod，哪来的抄袭[二哈],1.0,26
lkx3377456,19,换个华为就行了，毕竟是吊打ns的游戏设备[二哈],1.0,24
小欧梦见蜂蜜色的晨曦,1274,你们脸呢？？？？？,1.0,9
人间极恶_苏酒肆,1472,咱想要内测资格，我想玩！,1.0,12
小白测平,879,抄袭,1.0,2
家住隔壁我姓王--,1542,？？？玩法抄袭很难界定……但是这pv连脸都不要了？？？,1.0,27
冯彪哥,931,只要别太过分就行，目前只是游戏玩法方面像而已，抄没抄袭还得看具体内容。,1.0,35
日月皆有阴晴圆缺,217,呵呵，模仿的好啊！抄袭？咱可不敢说，告我怎么办呢,1.0,24
Bade初,1083,  [二哈][二哈],1.0,10
Bade初,1083,[doge][doge][doge],1.0,18
二年坂的抹茶館,2106,不是我说 这龙长的是真像风漂龙...而且MHWI新出霜翼风漂龙更像,1.0,33
狼姬不是変態,933,我只想撸树  ,1.0,7
UngIlRimOvO,2087,有本事就买断制收费，别弄恶心的氪金手游那套，别玷污“开放世界”,1.0,31
UngIlRimOvO,2087,我觉得relink比这个屌一点，这个是下位版吧[doge],1.0,29
合金装甲布狼牙,1704,会在steam登陆吗 好期待啊,1.0,15
粗超人,169,吐痰,1.0,2
Ars_陌小离,837,emmmm怎么说呢，这PV看下来有新意的地方还是有的，不过这草和燃烧和塞尔达可真是一模一样…而且很多地方也借鉴了龙之谷的元素，这俩游戏我都玩过，而且都是我非常喜欢的，如果真能做好做精那我果断玩爆，如果又是个氪金游戏那再见抄袭死妈。（就不圈好友了，并不想抽这个奖）,1.0,131
当艾来敲门,160,呵呵，前有大厂的风云岛行动，后有米哈游天下第一的原神，难怪国产游戏一直这么畸形难以发展。米哈游牛逼啊！,1.0,51
十代喜欢MEIDY,591,真是恶心 本来觉得人设不错 但这太不要脸了,1.0,21
十代喜欢MEIDY,591,这飞伞不明摆着么,1.0,8
Chrysalis7,1432,让爷恶心,1.0,4
邪道专家,201,安排上了[嘻嘻],1.0,8
五月景明,571,你们要不要脸？当国内手游玩家没人玩旷野之息？他妈的地图照搬世界观抄袭 pv都要照着做 开头都想不出个新的也他妈要“醒一醒” 管你炒作碰瓷还是照搬抄袭 贵公司还是死妈吧,1.0,83
RJ7欣,311,其实像不像塞尔达也可以搁置，先思考一个问题，就问一下，为啥国内游戏都是在国外游戏火了之后才出有相似点的游戏，怎么不是国内游戏先出来？要是这游戏2017年出，塞尔达今年出，我一定说任天堂抄袭国游……,1.0,98
RJ7欣,311,似李，塞尔达！,1.0,7
道途老皮,2613,给陈老师打call,1.0,9
TioP缇欧,1965,原神电脑版网页开始抄袭最终幻想bgm水晶序曲 石锤 麻烦看到的去听一下 顺便顶一下 是记住电脑版网站进去桌上的水晶不要点 20s开始完全抄袭,1.0,70
Kio_ka,2311,好好做啊，taptap还是有不少人看好你的。别打脸啊。微博牛鬼蛇神太多了，先溜了。,1.0,41
Kio_ka,2311,反正怎么样吧，只要你游戏水平能达到pv那样，PS4一次性付费我就买爆。,1.0,35
仏师runhuayoyo,808,[憧憬]见到有人说分镜演出都是抄袭，那我是不是可以期待一个对比视频了？,1.0,35
ablettshb,189,[围观][喵喵],1.0,8
蓝白aozame,1584,至少做出了个像样的东西，如果是单机，有完整的剧情的话，我还是可以接受的[允悲]毕竟没有希望就没有失望,1.0,50
饼哥萌点偏,345,我也是感觉中间那段贼像重力异想世界[二哈],1.0,21
BeeeHumble,1139,这模仿的过度了吧[费解][费解],1.0,16
早睡早起桑,322,[二哈]辣鸡米哈游，俺要给你好好去“安利”别人,1.0,23
早睡早起桑,322,要脸么[费解]换皮塞尔达？？,1.0,14
万能播放z,2427,哈哈哈哈哈哈,1.0,6
白十GG,1410,好好的崩坏不做 改做这么整 为啥要跑偏呢？,1.0,21
夜歌-Leiko,206,大哥，要点脸,1.0,6
一只熊诶,468,为了赚钱脸都不要了？？这他妈跟旷野之息有什么区别？,1.0,25
一个爪爪,1377,抽ps4干嘛？一等奖抽一个ns多好[嘻嘻],1.0,21
王者战魂5不屈,263,虽然我不知道这个游戏和哪款游戏一样，虽然我还没看视频。但我知道你们就是彻彻底底的抄袭[doge]你们总归是抄袭了什么的，只不过的只不过我还不知道而已[二哈]该骂，骂死你们。等游戏出来通知我就好了。哈？你们说我为啥玩？拜托，老子是玩家不是正义使者，老子只管游戏好不好玩，维权是企业和政府的事,1.0,144
爵士天神老布,2236,再抄nm今晚必死,1.0,8
理直气壮的观察员,1656,没出来之前不多评价，只是键盘侠下嘴轻点，万一打脸,1.0,24
王小花喵喵咪,390,选我选我！,1.0,5
宵弥s,1228,等个实机视频在说其他的,1.0,11
Davidtheotaku,471,这跟萨尔达也太像了吧,1.0,10
DEV-7,34,如果真的有能力做成这样，自己搞原创不好么？,1.0,21
月影星河Qaq,1870,抄袭必死嗷,1.0,5
_ThatXX,564,真香警告[警告],1.0,8
子瑜大大啊,2124,家里人和抄袭你们选择了后者[怒][怒],1.0,19
unscs1337,103,那个怎么说呢原本大家都不知道的时候我还蛮期待这个游戏的，但是这个pv3看的我是越来越心凉，你们策划为什么都要找这种人呢，普通点不好吗？,1.0,67
unscs1337,103,以前只是玩崩坏系列的在讨论比如这个世界是不是崩坏末日后的千年什么的，现在好像，他们在说什么呀。。。,1.0,49
绎紫洛英,1152,喂了一大口屎[黑线],1.0,10
利欧路Riolu,2031,直接照搬，真的牛批,1.0,9
黑云母wizone,428,网友被钓鱼好像还觉得自己很聪明一样。是个3d卡通动作游戏都能剪出个看起来像野吹的pv。想玩就买，不想就冷处理，少说壁画才是真正的核心玩者。,1.0,69
好吧谁想试试,1998,中国玩家版权意识跟上了，法律知识却没跟上哎[doge]。这样还不如版权意识跟不上，起码不会被垄断资本方当枪使还自以为正义的化身。 顺便一提，我已经看到几个一边喊抄袭，一边转发求测试资格的屑了,1.0,95
好吧谁想试试,1998,我从小就喜欢上原神啦,1.0,10
uwu老大哥,857,牛逼啊指的奖品[笑而不语]  ,1.0,15
uwu老大哥,857,牛逼啊，指的奖品[笑而不语],1.0,14
幻痛sama,562,别抄了，别抄了，要不你少抄点也行[生病],1.0,20
桂陵君,459,  [喵喵][喵喵][喵喵],1.0,14
桂陵君,459,说实话哦，看这个pv的感受就是，日式rpg的味儿实在是太浓了。模型、画风的确太像了。至于说是不是抄袭塞尔达，我觉得真的不好说[允悲]相同风格的作品有类似的地方个人感觉要控制在合理的范围内。但是游泳姿势非得要求不一样就过分了啊，就像武术动作也就只有这么多一样，后来者的确很难进行完全创新的,1.0,143
桂陵君,459,舒服了吗[嘻嘻]你开心就好，隔了快两个月还能挖到坟，不回复你感觉挺对不起你的。[笑cry],1.0,45
桂陵君,459,兄弟你可能第一句话说反了[允悲]按你后面的意思应该是zelda多[允悲],1.0,36
桂陵君,459,我昨天下午刚借我同学塞尔达重开了个号玩，然后玩了一晚上[允悲]我叼你妈的真有点意思啊！你说的我先不管嗷，我也不大懂。开服测试之前让我先把这塞尔达玩爆[喵喵],1.0,78
桂陵君,459,我现在已经完全不想管这些了，心好累啊[允悲]我发现我是很早就关注了这个ip，最初跟游戏都没多大关系。。这pv究竟怎样好像跟我没太大的关系，终究我还是会玩的。,1.0,78
桂陵君,459,有可能，R6现在还不让播，更惨了…那么问题来了，200来块就能搞定的r6与得花至少2000才能搞定的塞尔达，到底哪个的玩家多呢。,1.0,64
桂陵君,459,对了我突然想起来，接触明日方舟的时候，抽干员。开包那个画面一出来，R6的即视感马上就来了：打开包体都有光往外冒，只不过r6是一个塑料袋，ark是一个旅行包罢了。我看着大家都在迫害阿米lv啊，也没见有几个人说这个事儿…这到底是为啥呢[允悲],1.0,119
桂陵君,459,至于国内游戏环境，米哈游黑料这么多，崩坏三都三年了，能撑到现在全靠同行衬托，发个小八跳舞的视频依旧是几百万的播放量。说明好好做这类手游的太少太少。玩家的方面，肯定有原因，我就不多讲了，容易出事儿[允悲],1.0,101
桂陵君,459,劣币。明目张胆的抄袭，我认为你这么说为时过早，你自己楼里也说了可能是碰瓷营销。原神游戏是只有这个pv，他还出了几话漫画。你可以去看看是不是照搬的。,1.0,73
桂陵君,459,[允悲][允悲]残念。我觉得有你这种想法的人不在少数，可以理解。,1.0,32
桂陵君,459,你说的有道理，这样借鉴肯定是有意的，谁认为是纯粹的巧合那才是真眼瞎。但我认为，玩法、战斗系统还需要等到开服再来说。,1.0,57
桂陵君,459,如果你像楼里说的那样，pv的剪辑、bgm选择既视感强，我可以表示理解，毕竟日式风格的。但如果就这么一句话，加上那几张图，我只能说很“微妙”，需要进一步看。不妨再等等，再看看。,1.0,87
桂陵君,459,这个我就不清楚了，引擎的问题咱也不知道。问题是水波还能变出什么花呢。我楼里回复已经说了，这个pv很微妙，我现在暂时是这个看法，真有抄袭石锤风评太差大不了不玩就是了。,1.0,82
桂陵君,459,感觉你很在意这个借鉴的问题啊[允悲]那你现在还在玩吗，玩到啥程度了。,1.0,34
桂陵君,459,这个我同意，其实米哈游平时那pv风格大家都接受了。这么做属实有点无法理解。,1.0,37
桂陵君,459,还是先等游戏出来再说吧，现在的确是各种意义上的微妙[允悲]黯蔷薇的版本我也不太喜欢，主要是被氯化钠boss的节奏带的不过后来还是能出分，后来真红也确实真香了[二哈],1.0,82
桂陵君,459,嘛吃书这种事确实挺emmmm，二周年的时候给我看懵了。我把给别人的回复再重复一遍，这pv是挺微妙的，我没法说他完全不一样，要让我说真的就是完全一样，我做不到。而且我没说过创新难要留给国外，回复字数有限制我没法全说完，感受就是没那么惊艳，没玩过塞尔达但感觉也像SAO虚空幻界，还有创新的余地。,1.0,145
桂陵君,459,看了看了，是有些地方看着有点微妙[二哈]大家说的这些动作，不这么办怎么办更好呢？可能游泳换成自由泳，爬墙换成用钩子爬会好一点。这不就成了抄袭古墓丽影了嘛[允悲]我只能说我个人的感觉很微妙，说他完全不一样是不可能，肯定有相似的，但是要说完全一样，我也做不到啊。毕竟风格是日式rpg[允悲],1.0,143
桂陵君,459,容我再看看啊。个人感觉，这些如果真的寻求完全创新，真的好难好难啊[允悲]我脑子笨，反正让我想我是想不出怎么能让他看着不像[允悲]不过说起来，滑翔那个让我想起来古墓丽影9里劳拉从飞机掉下来操控降落伞的画面[允悲],1.0,105
破鱼PoYuu,2007,啊我死了[二哈][二哈],1.0,12
click或ph,1467,狗嘴里吐不出象牙，就你这公司也想点燃动作游戏之魂？,1.0,25
click或ph,1467,米哈游早就臭了,1.0,7
天雷牙皇,958,[二哈]是你塞尔达,1.0,9
天雷牙皇,958, ,1.0,1
肥嘟嘟伊左卫门,938,如果探索性、手感上能还原出botw的感觉，这种借鉴未尝不可。工作室的经验是一点点累计起来的，现学会模仿再学会创作。,1.0,57
kmini猫白,950,这剧情抄袭的也太明显了吧？？（不过这个画风还真不错，干嘛不自己想下剧情呢,1.0,36
派对小马碧琪派_,1261,画面风格很像塞尔达，PV透露出的个别玩法也有借鉴，但核心玩法应该不同，但目前猜测玩法已经和武侠类端手游十分相近了，但游戏画面和人物造型都有极大的提升与不同。把一种已经被玩的百无聊赖的游戏模式“移植”到对于游戏优化和氪金程度分化异常严重的手机平台上，本身还是对游戏厂商技术与运营的挑战,1.0,141
狂乱贵狐狸狸,626,真的认真对待这个问题,1.0,10
狂乱贵狐狸狸,626,现在还是A测 真心建议用点心 你是想上端游 端游的玩家可不像手游的那么好应付好忽悠 60水可解决不了什么问题,1.0,54
赤黑零,699,  [doge]像不像旷野之息[笑而不语],1.0,21
赤黑零,699,像是像了，不过后面估计还是真香[doge],1.0,21
